run_id,N_params_B,D_tokens_B,C_FLOPs_1e21,steps,batch_tokens_M,lr,wd,precision,gpu_days,step_time_ms,train_loss,val_loss,ppl,grad_norm_avg
710,1.416184,174.064,1.479,83000,2.1,0.000235,0.074,bf16,54.9,449.8,2.234,2.2971,9.95,1.078
711,1.416184,176.161,1.4969,84000,2.1,0.000235,0.039,bf16,55.5,449.8,2.1359,2.296,9.93,1.514
712,1.416184,178.258,1.5147,85000,2.1,0.000235,0.045,bf16,56.2,449.8,2.2264,2.295,9.92,0.864
713,1.416184,180.355,1.5325,86000,2.1,0.000235,0.042,bf16,56.9,449.8,2.178,2.294,9.91,0.778
714,1.416184,182.452,1.5503,87000,2.1,0.000235,0.057,fp16,57.5,449.8,2.172,2.2932,9.91,1.378
715,1.416184,184.549,1.5681,88000,2.1,0.000235,0.053,bf16,58.2,449.8,2.2274,2.2922,9.9,0.635
716,1.416184,186.647,1.586,89000,2.1,0.000235,0.084,fp16,58.8,449.8,2.1255,2.2914,9.89,1.122
717,1.416184,188.744,1.6038,90000,2.1,0.000235,0.057,bf16,59.5,449.8,2.1546,2.2904,9.88,1.029
718,1.416184,190.841,1.6216,91000,2.1,0.000235,0.03,bf16,60.2,449.8,2.2426,2.2895,9.87,1.287
719,1.416184,192.938,1.6394,92000,2.1,0.000235,0.033,bf16,60.8,449.8,2.1431,2.2886,9.86,0.929
720,1.416184,195.035,1.6572,93000,2.1,0.000235,0.024,fp16,61.5,449.8,2.1339,2.2878,9.85,0.759
721,1.416184,197.132,1.6751,94000,2.1,0.000235,0.079,bf16,62.1,449.8,2.2354,2.287,9.85,1.098
722,1.416184,199.229,1.6929,95000,2.1,0.000235,0.025,bf16,62.8,449.8,2.1248,2.286,9.84,0.76
723,1.416184,201.327,1.7107,96000,2.1,0.000235,0.066,fp16,63.5,449.8,2.2383,2.2852,9.83,0.915
724,1.416184,203.424,1.7285,97000,2.1,0.000235,0.076,bf16,64.1,449.8,2.1505,2.2845,9.82,9.282
725,1.416184,205.521,1.7463,98000,2.1,0.000235,0.08,fp16,64.8,449.8,2.2249,2.2837,9.81,0.972
726,1.416184,207.618,1.7642,99000,2.1,0.000235,0.013,bf16,65.4,449.8,2.1514,2.2829,9.8,1.105
727,1.416184,209.715,1.782,100000,2.1,0.000235,0.012,bf16,66.1,449.8,2.132,2.2821,9.8,1.083
728,1.416184,211.812,1.7998,101000,2.1,0.000235,0.078,bf16,66.8,449.8,2.1352,2.2814,9.79,0.978
729,1.416184,213.91,1.8176,102000,2.1,0.000235,0.045,bf16,67.4,449.8,2.1643,2.2805,9.78,1.085
730,1.416184,216.007,1.8354,103000,2.1,0.000235,0.088,bf16,68.1,449.8,2.1004,2.2797,9.77,1.148
731,1.416184,218.104,1.8533,104000,2.1,0.000235,0.086,bf16,68.7,449.8,2.2277,2.2791,9.77,1.286
732,1.416184,220.201,1.8711,105000,2.1,0.000235,0.092,bf16,69.4,449.8,2.1694,2.2782,9.76,1.09
733,1.416184,222.298,1.8889,106000,2.1,0.000235,0.068,bf16,70.1,449.8,2.2034,2.2776,9.75,0.753
734,1.416184,224.395,1.9067,107000,2.1,0.000235,0.033,bf16,70.7,449.8,2.1934,2.2767,9.74,1.246
735,1.416184,226.492,1.9245,108000,2.1,0.000235,0.049,bf16,71.4,449.8,2.1519,2.2763,9.74,0.875
736,1.416184,228.59,1.9424,109000,2.1,0.000235,0.021,bf16,72.1,449.8,2.1325,2.2755,9.73,1.769
737,1.416184,230.687,1.9602,110000,2.1,0.000235,0.096,bf16,72.7,449.8,2.1142,2.2748,9.73,12.132
738,1.416184,232.784,1.978,111000,2.1,0.000235,0.061,bf16,73.4,449.8,2.1169,2.2742,9.72,0.897
739,1.416184,234.881,1.9958,112000,2.1,0.000235,0.019,bf16,74.0,449.8,2.218,2.2736,9.71,1.212
740,1.416184,236.978,2.0136,113000,2.1,0.000235,0.097,bf16,74.7,449.8,2.2229,2.2728,9.71,1.139
741,1.416184,239.075,2.0314,114000,2.1,0.000235,0.094,bf16,75.4,449.8,2.1363,2.2719,9.7,0.601
742,1.416184,241.172,2.0493,115000,2.1,0.000235,0.087,bf16,76.0,449.8,2.1475,2.2713,9.69,0.903
743,1.416184,243.27,2.0671,116000,2.1,0.000235,0.08,bf16,76.7,449.8,2.09,2.2707,9.69,1.353
744,1.416184,245.367,2.0849,117000,2.1,0.000235,0.065,bf16,77.3,449.8,2.2179,2.2702,9.68,1.345
745,1.416184,247.464,2.1027,118000,2.1,0.000235,0.08,fp16,78.0,449.8,2.0963,2.2696,9.68,1.09
746,1.416184,249.561,2.1205,119000,2.1,0.000235,0.082,fp16,78.7,449.8,2.1241,2.2688,9.67,0.758
747,1.416184,251.658,2.1384,120000,2.1,0.000235,0.031,fp16,79.3,449.8,2.1566,2.2683,9.66,1.196
748,1.416184,253.755,2.1562,121000,2.1,0.000235,0.025,bf16,80.0,449.8,2.22,2.2676,9.66,1.13
749,1.416184,255.853,2.174,122000,2.1,0.000235,0.034,fp16,80.6,449.8,2.0924,2.267,9.65,1.719
750,1.416184,257.95,2.1918,123000,2.1,0.000235,0.075,bf16,81.3,449.8,2.1991,2.2663,9.64,11.574
751,1.416184,260.047,2.2096,124000,2.1,0.000235,0.057,bf16,82.0,449.8,2.1517,2.2658,9.64,1.302
752,1.416184,262.144,2.2275,125000,2.1,0.000235,0.075,fp16,82.6,449.8,2.2109,2.2652,9.63,1.229
753,1.416184,264.241,2.2453,126000,2.1,0.000235,0.03,bf16,83.3,449.8,2.1836,2.2646,9.63,0.952
754,1.416184,266.338,2.2631,127000,2.1,0.000235,0.099,bf16,84.0,449.8,2.2133,2.2642,9.62,2.012
755,1.416184,268.435,2.2809,128000,2.1,0.000235,0.088,bf16,84.6,449.8,2.1565,2.2635,9.62,0.736
756,1.416184,270.533,2.2987,129000,2.1,0.000235,0.07,fp16,85.3,449.8,2.0849,2.2632,9.61,0.567
757,1.416184,272.63,2.3166,130000,2.1,0.000235,0.049,bf16,85.9,449.8,2.1003,2.2625,9.61,0.785
758,1.416184,274.727,2.3344,131000,2.1,0.000235,0.061,bf16,86.6,449.8,2.0874,2.2619,9.6,1.433
759,1.416184,276.824,2.3522,132000,2.1,0.000235,0.069,fp16,87.3,449.8,2.1763,2.2613,9.6,1.006
760,1.416184,278.921,2.37,133000,2.1,0.000235,0.095,bf16,87.9,449.8,2.0918,2.2609,9.59,1.118
761,1.416184,281.018,2.3878,134000,2.1,0.000235,0.086,bf16,88.6,449.8,2.1599,2.2602,9.59,1.091
762,1.416184,283.116,2.4057,135000,2.1,0.000235,0.014,bf16,89.2,449.8,2.1914,2.2597,9.58,0.677
763,1.416184,285.213,2.4235,136000,2.1,0.000235,0.044,bf16,89.9,449.8,2.1796,2.2594,9.58,1.438
764,1.416184,287.31,2.4413,137000,2.1,0.000235,0.083,bf16,90.6,449.8,2.1075,2.2587,9.57,1.21
765,1.416184,289.407,2.4591,138000,2.1,0.000235,0.052,bf16,91.2,449.8,2.1346,2.2583,9.57,1.126
766,1.416184,291.504,2.4769,139000,2.1,0.000235,0.021,bf16,91.9,449.8,2.1934,2.2576,9.56,1.187
767,1.416184,293.601,2.4948,140000,2.1,0.000235,0.075,bf16,92.5,449.8,2.1187,2.2571,9.56,0.784
768,1.416184,295.698,2.5126,141000,2.1,0.000235,0.085,bf16,93.2,449.8,2.1534,2.2568,9.55,0.799
769,1.416184,297.796,2.5304,142000,2.1,0.000235,0.066,fp16,93.9,449.8,2.1977,2.2561,9.55,0.868
770,1.416184,299.893,2.5482,143000,2.1,0.000235,0.012,bf16,94.5,449.8,2.1758,2.2558,9.54,1.445
778,2.782831,0.134,0.0022,64,2.09,0.00022,0.03,bf16,0.1,630.5,3.8427,4.1162,61.33,0.926
779,2.782831,0.268,0.0045,128,2.09,0.00022,0.015,bf16,0.2,630.5,3.551,3.7324,41.78,0.873
780,2.782831,0.537,0.009,256,2.1,0.00022,0.023,fp16,0.3,630.5,3.3457,3.4164,30.46,1.623
781,2.782831,1.074,0.0179,512,2.1,0.00022,0.077,bf16,0.7,630.5,2.9845,3.1558,23.47,0.781
782,2.782831,2.097,0.035,1000,2.1,0.00022,0.023,fp16,1.3,630.5,2.8723,2.9476,19.06,0.98
783,2.782831,4.194,0.07,2000,2.1,0.00022,0.073,bf16,2.6,630.5,2.556,2.7702,15.96,0.908
784,2.782831,6.291,0.105,3000,2.1,0.00022,0.049,bf16,3.9,630.5,2.607,2.6811,14.6,0.85
785,2.782831,8.389,0.1401,4000,2.1,0.00022,0.089,fp16,5.2,630.5,2.5648,2.6238,13.79,0.799
786,2.782831,10.486,0.1751,5000,2.1,0.00022,0.082,bf16,6.5,630.5,2.3945,2.5824,13.23,0.941
787,2.782831,12.583,0.2101,6000,2.1,0.00022,0.078,fp16,7.8,630.5,2.4263,2.5504,12.81,0.981
788,2.782831,14.68,0.2451,7000,2.1,0.00022,0.013,bf16,9.1,630.5,2.4429,2.5246,12.49,1.173
789,2.782831,16.777,0.2801,8000,2.1,0.00022,0.032,bf16,10.4,630.5,2.3503,2.503,12.22,0.853
790,2.782831,18.874,0.3151,9000,2.1,0.00022,0.035,bf16,11.7,630.5,2.3329,2.4846,12.0,0.902
791,2.782831,20.972,0.3502,10000,2.1,0.00022,0.035,fp16,13.0,630.5,2.2983,2.469,11.81,1.348
792,2.782831,23.069,0.3852,11000,2.1,0.00022,0.083,bf16,14.3,630.5,2.2766,2.455,11.65,0.813
793,2.782831,25.166,0.4202,12000,2.1,0.00022,0.094,fp16,15.6,630.5,2.338,2.4427,11.5,0.969
794,2.782831,27.263,0.4552,13000,2.1,0.00022,0.032,bf16,16.9,630.5,2.2928,2.4313,11.37,1.085
795,2.782831,29.36,0.4902,14000,2.1,0.00022,0.028,bf16,18.2,630.5,2.3337,2.4212,11.26,0.962
796,2.782831,31.457,0.5252,15000,2.1,0.00022,0.067,bf16,19.5,630.5,2.3301,2.4123,11.16,0.738
797,2.782831,33.554,0.5603,16000,2.1,0.00022,0.022,bf16,20.8,630.5,2.2778,2.4037,11.06,1.516
798,2.782831,35.652,0.5953,17000,2.1,0.00022,0.043,fp16,22.1,630.5,2.2902,2.396,10.98,0.503
799,2.782831,37.749,0.6303,18000,2.1,0.00022,0.09,fp16,23.4,630.5,2.2028,2.3887,10.9,1.099
800,2.782831,39.846,0.6653,19000,2.1,0.00022,0.061,fp16,24.7,630.5,2.3028,2.3819,10.83,0.908
801,2.782831,41.943,0.7003,20000,2.1,0.00022,0.086,bf16,26.0,630.5,2.2959,2.3757,10.76,1.463
802,2.782831,44.04,0.7353,21000,2.1,0.00022,0.082,fp16,27.3,630.5,2.1848,2.3697,10.69,0.598
803,2.782831,46.137,0.7703,22000,2.1,0.00022,0.081,bf16,28.6,630.5,2.2932,2.3642,10.64,0.636
804,2.782831,48.234,0.8054,23000,2.1,0.00022,0.054,fp16,29.9,630.5,2.1774,2.3589,10.58,0.803
805,2.782831,50.332,0.8404,24000,2.1,0.00022,0.072,bf16,31.2,630.5,2.2731,2.3539,10.53,0.96
806,2.782831,52.429,0.8754,25000,2.1,0.00022,0.089,bf16,32.5,630.5,2.3014,2.3492,10.48,1.008
807,2.782831,54.526,0.9104,26000,2.1,0.00022,0.064,bf16,33.8,630.5,2.2949,2.3448,10.43,8.222
808,2.782831,56.623,0.9454,27000,2.1,0.00022,0.078,bf16,35.1,630.5,2.1736,2.3405,10.39,0.894
809,2.782831,58.72,0.9804,28000,2.1,0.00022,0.037,bf16,36.4,630.5,2.1803,2.3366,10.35,1.182
810,2.782831,60.817,1.0155,29000,2.1,0.00022,0.058,bf16,37.7,630.5,2.2417,2.3325,10.3,1.287
811,2.782831,62.915,1.0505,30000,2.1,0.00022,0.052,bf16,39.0,630.5,2.1681,2.3288,10.27,1.262
812,2.782831,65.012,1.0855,31000,2.1,0.00022,0.045,bf16,40.3,630.5,2.2152,2.3253,10.23,0.71
813,2.782831,67.109,1.1205,32000,2.1,0.00022,0.054,bf16,41.6,630.5,2.1385,2.3221,10.2,0.88
814,2.782831,69.206,1.1555,33000,2.1,0.00022,0.084,bf16,42.9,630.5,2.238,2.3186,10.16,0.724
815,2.782831,71.303,1.1905,34000,2.1,0.00022,0.07,bf16,44.2,630.5,2.246,2.3156,10.13,0.999
816,2.782831,73.4,1.2256,35000,2.1,0.00022,0.014,fp16,45.5,630.5,2.2334,2.3123,10.1,1.405
817,2.782831,75.497,1.2606,36000,2.1,0.00022,0.084,fp16,46.8,630.5,2.1768,2.3095,10.07,0.994
818,2.782831,77.595,1.2956,37000,2.1,0.00022,0.039,bf16,48.1,630.5,2.214,2.3068,10.04,0.734
819,2.782831,79.692,1.3306,38000,2.1,0.00022,0.059,bf16,49.4,630.5,2.1732,2.304,10.01,1.019
820,2.782831,81.789,1.3656,39000,2.1,0.00022,0.028,bf16,50.7,630.5,2.1465,2.3014,9.99,1.233
821,2.782831,83.886,1.4006,40000,2.1,0.00022,0.077,bf16,52.0,630.5,2.1659,2.2987,9.96,0.658
822,2.782831,85.983,1.4357,41000,2.1,0.00022,0.053,fp16,53.3,630.5,2.2415,2.2964,9.94,0.799
823,2.782831,88.08,1.4707,42000,2.1,0.00022,0.042,bf16,54.6,630.5,2.1238,2.2941,9.92,0.836
824,2.782831,90.178,1.5057,43000,2.1,0.00022,0.051,fp16,55.9,630.5,2.1319,2.2915,9.89,1.159
825,2.782831,92.275,1.5407,44000,2.1,0.00022,0.063,fp16,57.2,630.5,2.1666,2.2893,9.87,1.136
826,2.782831,94.372,1.5757,45000,2.1,0.00022,0.042,fp16,58.5,630.5,2.1798,2.2873,9.85,0.812
827,2.782831,96.469,1.6107,46000,2.1,0.00022,0.064,bf16,59.8,630.5,2.2364,2.2851,9.83,1.366
828,2.782831,98.566,1.6458,47000,2.1,0.00022,0.013,bf16,61.1,630.5,2.1341,2.2829,9.8,1.252
829,2.782831,100.663,1.6808,48000,2.1,0.00022,0.073,bf16,62.4,630.5,2.1913,2.2809,9.79,0.701
830,2.782831,102.76,1.7158,49000,2.1,0.00022,0.038,bf16,63.6,630.5,2.1657,2.2789,9.77,1.193
831,2.782831,104.858,1.7508,50000,2.1,0.00022,0.068,bf16,64.9,630.5,2.2091,2.2769,9.75,1.037
832,2.782831,106.955,1.7858,51000,2.1,0.00022,0.074,bf16,66.2,630.5,2.1201,2.2751,9.73,1.01
833,2.782831,109.052,1.8208,52000,2.1,0.00022,0.1,bf16,67.5,630.5,2.1788,2.2733,9.71,0.948
834,2.782831,111.149,1.8559,53000,2.1,0.00022,0.039,bf16,68.8,630.5,2.2161,2.2715,9.69,0.996
835,2.782831,113.246,1.8909,54000,2.1,0.00022,0.079,bf16,70.1,630.5,2.1655,2.2698,9.68,1.424
836,2.782831,115.343,1.9259,55000,2.1,0.00022,0.041,fp16,71.4,630.5,2.1361,2.2682,9.66,1.183
837,2.782831,117.441,1.9609,56000,2.1,0.00022,0.04,bf16,72.7,630.5,2.2171,2.2666,9.65,0.665
838,2.782831,119.538,1.9959,57000,2.1,0.00022,0.016,fp16,74.0,630.5,2.171,2.2648,9.63,1.161
839,2.782831,121.635,2.0309,58000,2.1,0.00022,0.081,fp16,75.3,630.5,2.1225,2.2634,9.62,1.081
840,2.782831,123.732,2.066,59000,2.1,0.00022,0.086,bf16,76.6,630.5,2.2069,2.2617,9.6,1.189
841,2.782831,125.829,2.101,60000,2.1,0.00022,0.035,fp16,77.9,630.5,2.1047,2.2603,9.59,1.045
842,2.782831,127.926,2.136,61000,2.1,0.00022,0.039,bf16,79.2,630.5,2.1942,2.2588,9.57,0.429
843,2.782831,130.023,2.171,62000,2.1,0.00022,0.046,fp16,80.5,630.5,2.1163,2.2572,9.56,0.983
844,2.782831,132.121,2.206,63000,2.1,0.00022,0.025,fp16,81.8,630.5,2.1849,2.2559,9.54,1.697
845,2.782831,134.218,2.241,64000,2.1,0.00022,0.031,fp16,83.1,630.5,2.1718,2.2545,9.53,0.816
846,2.782831,136.315,2.276,65000,2.1,0.00022,0.022,bf16,84.4,630.5,2.1787,2.2532,9.52,1.098
847,2.782831,138.412,2.3111,66000,2.1,0.00022,0.056,fp16,85.7,630.5,2.1311,2.2518,9.51,0.762
848,2.782831,140.509,2.3461,67000,2.1,0.00022,0.08,bf16,87.0,630.5,2.091,2.2507,9.49,1.013
849,2.782831,142.606,2.3811,68000,2.1,0.00022,0.018,bf16,88.3,630.5,2.1971,2.2492,9.48,0.724
850,2.782831,144.703,2.4161,69000,2.1,0.00022,0.027,bf16,89.6,630.5,2.1805,2.2479,9.47,0.513
851,2.782831,146.801,2.4511,70000,2.1,0.00022,0.04,fp16,90.9,630.5,2.1242,2.2467,9.46,1.077
852,2.782831,148.898,2.4861,71000,2.1,0.00022,0.07,bf16,92.2,630.5,2.1961,2.2455,9.44,0.657
853,2.782831,150.995,2.5212,72000,2.1,0.00022,0.071,fp16,93.5,630.5,2.0757,2.2443,9.43,1.455
854,2.782831,153.092,2.5562,73000,2.1,0.00022,0.017,bf16,94.8,630.5,2.0767,2.2432,9.42,1.088
855,2.782831,155.189,2.5912,74000,2.1,0.00022,0.053,fp16,96.1,630.5,2.1011,2.2421,9.41,1.483
856,2.782831,157.286,2.6262,75000,2.1,0.00022,0.089,fp16,97.4,630.5,2.0923,2.2408,9.4,1.315
857,2.782831,159.384,2.6612,76000,2.1,0.00022,0.065,bf16,98.7,630.5,2.1498,2.2397,9.39,1.185
858,2.782831,161.481,2.6962,77000,2.1,0.00022,0.034,bf16,100.0,630.5,2.087,2.2387,9.38,0.939
859,2.782831,163.578,2.7313,78000,2.1,0.00022,0.043,fp16,101.3,630.5,2.129,2.2375,9.37,1.311
860,2.782831,165.675,2.7663,79000,2.1,0.00022,0.037,bf16,102.6,630.5,2.1444,2.2366,9.36,1.267
861,2.782831,167.772,2.8013,80000,2.1,0.00022,0.029,bf16,103.9,630.5,2.1216,2.2355,9.35,1.428
862,2.782831,169.869,2.8363,81000,2.1,0.00022,0.02,bf16,105.2,630.5,2.176,2.2343,9.34,1.0
863,2.782831,171.966,2.8713,82000,2.1,0.00022,0.036,bf16,106.5,630.5,2.1822,2.2336,9.33,0.923
864,2.782831,174.064,2.9063,83000,2.1,0.00022,0.071,fp16,107.8,630.5,2.1751,2.2326,9.32,1.233
865,2.782831,176.161,2.9414,84000,2.1,0.00022,0.093,fp16,109.1,630.5,2.1473,2.2314,9.31,0.974
866,2.782831,178.258,2.9764,85000,2.1,0.00022,0.046,bf16,110.4,630.5,2.1447,2.2305,9.3,1.43
867,2.782831,180.355,3.0114,86000,2.1,0.00022,0.098,bf16,111.7,630.5,2.132,2.2296,9.3,1.276
868,2.782831,182.452,3.0464,87000,2.1,0.00022,0.048,bf16,113.0,630.5,2.1518,2.2286,9.29,0.843
869,2.782831,184.549,3.0814,88000,2.1,0.00022,0.068,bf16,114.3,630.5,2.0781,2.2277,9.28,0.936
870,2.782831,186.647,3.1164,89000,2.1,0.00022,0.047,bf16,115.6,630.5,2.1069,2.2269,9.27,1.284
871,2.782831,188.744,3.1515,90000,2.1,0.00022,0.071,bf16,116.9,630.5,2.0566,2.2259,9.26,0.627
872,2.782831,190.841,3.1865,91000,2.1,0.00022,0.063,bf16,118.2,630.5,2.1476,2.2249,9.25,0.762
873,2.782831,192.938,3.2215,92000,2.1,0.00022,0.059,fp16,119.5,630.5,2.0537,2.224,9.24,0.55
874,2.782831,195.035,3.2565,93000,2.1,0.00022,0.056,fp16,120.8,630.5,2.1133,2.2232,9.24,1.664
875,2.782831,197.132,3.2915,94000,2.1,0.00022,0.062,fp16,122.1,630.5,2.0537,2.2224,9.23,1.065
876,2.782831,199.229,3.3265,95000,2.1,0.00022,0.02,bf16,123.4,630.5,2.1369,2.2217,9.22,0.879
877,2.782831,201.327,3.3616,96000,2.1,0.00022,0.047,bf16,124.7,630.5,2.0892,2.2207,9.21,0.923
878,2.782831,203.424,3.3966,97000,2.1,0.00022,0.09,bf16,126.0,630.5,2.0551,2.22,9.21,0.98
879,2.782831,205.521,3.4316,98000,2.1,0.00022,0.088,bf16,127.3,630.5,2.0861,2.2191,9.2,1.178
880,2.782831,207.618,3.4666,99000,2.1,0.00022,0.07,bf16,128.6,630.5,2.169,2.2184,9.19,1.572
881,2.782831,209.715,3.5016,100000,2.1,0.00022,0.02,bf16,129.9,630.5,2.0955,2.2178,9.19,1.554
882,2.782831,211.812,3.5366,101000,2.1,0.00022,0.029,bf16,131.2,630.5,2.1521,2.2168,9.18,0.693
883,2.782831,213.91,3.5717,102000,2.1,0.00022,0.016,fp16,132.5,630.5,2.0521,2.216,9.17,1.016
884,2.782831,216.007,3.6067,103000,2.1,0.00022,0.047,bf16,133.8,630.5,2.0828,2.2154,9.16,1.28
885,2.782831,218.104,3.6417,104000,2.1,0.00022,0.016,fp16,135.1,630.5,2.0835,2.2146,9.16,1.972
886,2.782831,220.201,3.6767,105000,2.1,0.00022,0.095,bf16,136.4,630.5,2.1385,2.214,9.15,0.866
887,2.782831,222.298,3.7117,106000,2.1,0.00022,0.049,bf16,137.7,630.5,2.1295,2.2131,9.14,1.224
888,2.782831,224.395,3.7467,107000,2.1,0.00022,0.036,fp16,139.0,630.5,2.1525,2.2123,9.14,1.201
889,2.782831,226.492,3.7817,108000,2.1,0.00022,0.031,fp16,140.3,630.5,2.1303,2.2117,9.13,1.0
890,2.782831,228.59,3.8168,109000,2.1,0.00022,0.044,fp16,141.6,630.5,2.0666,2.211,9.13,9.317
891,2.782831,230.687,3.8518,110000,2.1,0.00022,0.093,bf16,142.9,630.5,2.0636,2.2103,9.12,1.154
892,2.782831,232.784,3.8868,111000,2.1,0.00022,0.065,fp16,144.2,630.5,2.1454,2.2096,9.11,1.55
893,2.782831,234.881,3.9218,112000,2.1,0.00022,0.092,bf16,145.5,630.5,2.0331,2.209,9.11,0.703
894,2.782831,236.978,3.9568,113000,2.1,0.00022,0.021,fp16,146.8,630.5,2.0358,2.2083,9.1,0.872
895,2.782831,239.075,3.9918,114000,2.1,0.00022,0.092,fp16,148.1,630.5,2.055,2.2077,9.09,0.918
896,2.782831,241.172,4.0268,115000,2.1,0.00022,0.011,bf16,149.4,630.5,2.147,2.207,9.09,0.781
897,2.782831,243.27,4.0619,116000,2.1,0.00022,0.067,fp16,150.7,630.5,2.1068,2.2063,9.08,1.227
898,2.782831,245.367,4.0969,117000,2.1,0.00022,0.016,fp16,152.0,630.5,2.0402,2.2056,9.08,1.607
899,2.782831,247.464,4.1319,118000,2.1,0.00022,0.046,bf16,153.3,630.5,2.0884,2.2051,9.07,0.852
900,2.782831,249.561,4.1669,119000,2.1,0.00022,0.069,bf16,154.6,630.5,2.1293,2.2043,9.06,0.688
901,2.782831,251.658,4.2019,120000,2.1,0.00022,0.065,bf16,155.9,630.5,2.0598,2.2038,9.06,1.417
902,2.782831,253.755,4.2369,121000,2.1,0.00022,0.087,fp16,157.2,630.5,2.1039,2.2031,9.05,1.173
903,2.782831,255.853,4.272,122000,2.1,0.00022,0.064,bf16,158.5,630.5,2.1377,2.2025,9.05,0.729
904,2.782831,257.95,4.307,123000,2.1,0.00022,0.094,bf16,159.8,630.5,2.1137,2.202,9.04,0.837
905,2.782831,260.047,4.342,124000,2.1,0.00022,0.024,bf16,161.1,630.5,2.0755,2.2014,9.04,0.782
906,2.782831,262.144,4.377,125000,2.1,0.00022,0.067,fp16,162.4,630.5,2.1273,2.2008,9.03,1.403
907,2.782831,264.241,4.412,126000,2.1,0.00022,0.017,bf16,163.7,630.5,2.028,2.2001,9.03,0.878
908,2.782831,266.338,4.447,127000,2.1,0.00022,0.036,bf16,165.0,630.5,2.0895,2.1997,9.02,0.795
909,2.782831,268.435,4.4821,128000,2.1,0.00022,0.087,bf16,166.3,630.5,2.058,2.1991,9.02,1.057
910,2.782831,270.533,4.5171,129000,2.1,0.00022,0.027,bf16,167.6,630.5,2.1483,2.1986,9.01,8.584
911,2.782831,272.63,4.5521,130000,2.1,0.00022,0.015,bf16,168.9,630.5,2.1501,2.1979,9.01,1.212
912,2.782831,274.727,4.5871,131000,2.1,0.00022,0.016,bf16,170.2,630.5,2.1318,2.1974,9.0,0.848
913,2.782831,276.824,4.6221,132000,2.1,0.00022,0.049,bf16,171.5,630.5,2.0626,2.1968,9.0,0.815
914,2.782831,278.921,4.6571,133000,2.1,0.00022,0.047,fp16,172.8,630.5,2.1214,2.1964,8.99,0.978
915,2.782831,281.018,4.6922,134000,2.1,0.00022,0.059,bf16,174.1,630.5,2.0591,2.1957,8.99,0.763
916,2.782831,283.116,4.7272,135000,2.1,0.00022,0.074,fp16,175.4,630.5,2.0207,2.1952,8.98,0.937
917,2.782831,285.213,4.7622,136000,2.1,0.00022,0.059,bf16,176.7,630.5,2.1277,2.1947,8.98,1.209
918,2.782831,287.31,4.7972,137000,2.1,0.00022,0.013,bf16,178.0,630.5,2.0289,2.1942,8.97,0.879
919,2.782831,289.407,4.8322,138000,2.1,0.00022,0.073,bf16,179.3,630.5,2.0399,2.1936,8.97,0.602
920,2.782831,291.504,4.8672,139000,2.1,0.00022,0.076,bf16,180.6,630.5,2.126,2.1931,8.96,1.51
921,2.782831,293.601,4.9023,140000,2.1,0.00022,0.035,bf16,181.9,630.5,2.0483,2.1927,8.96,1.075
922,2.782831,295.698,4.9373,141000,2.1,0.00022,0.07,bf16,183.2,630.5,2.1409,2.192,8.95,0.865
923,2.782831,297.796,4.9723,142000,2.1,0.00022,0.013,fp16,184.5,630.5,2.1394,2.1916,8.95,0.786
924,2.782831,299.893,5.0073,143000,2.1,0.00022,0.075,bf16,185.8,630.5,2.0348,2.1911,8.94,0.732
932,6.86104,0.134,0.0055,64,2.09,0.000201,0.045,bf16,0.2,990.0,3.9485,4.0512,57.47,1.172
933,6.86104,0.268,0.011,128,2.09,0.000201,0.094,bf16,0.4,990.0,3.4728,3.6658,39.09,1.264
934,6.86104,0.537,0.0221,256,2.1,0.000201,0.075,fp16,0.8,990.0,3.0991,3.3494,28.49,1.046
935,6.86104,1.074,0.0442,512,2.1,0.000201,0.042,fp16,1.6,990.0,2.9309,3.0899,21.97,1.085
936,6.86104,2.097,0.0863,1000,2.1,0.000201,0.01,bf16,3.2,990.0,2.6812,2.8818,17.85,0.705
937,6.86104,4.194,0.1727,2000,2.1,0.000201,0.033,fp16,6.4,990.0,2.4932,2.7039,14.94,1.601
938,6.86104,6.291,0.259,3000,2.1,0.000201,0.069,bf16,9.6,990.0,2.5508,2.6151,13.67,0.748
939,6.86104,8.389,0.3453,4000,2.1,0.000201,0.092,fp16,12.8,990.0,2.4401,2.5577,12.91,1.127
940,6.86104,10.486,0.4317,5000,2.1,0.000201,0.057,fp16,16.0,990.0,2.412,2.5161,12.38,1.438
941,6.86104,12.583,0.518,6000,2.1,0.000201,0.085,bf16,19.2,990.0,2.3165,2.4841,11.99,1.917
942,6.86104,14.68,0.6043,7000,2.1,0.000201,0.088,bf16,22.4,990.0,2.3246,2.4586,11.69,0.846
943,6.86104,16.777,0.6906,8000,2.1,0.000201,0.093,bf16,25.6,990.0,2.2624,2.4371,11.44,0.848
944,6.86104,18.874,0.777,9000,2.1,0.000201,0.05,bf16,28.8,990.0,2.3025,2.4187,11.23,1.063
945,6.86104,20.972,0.8633,10000,2.1,0.000201,0.093,fp16,32.0,990.0,2.2447,2.4032,11.06,1.08
946,6.86104,23.069,0.9497,11000,2.1,0.000201,0.074,bf16,35.2,990.0,2.2449,2.3889,10.9,1.354
947,6.86104,25.166,1.036,12000,2.1,0.000201,0.046,bf16,38.4,990.0,2.2974,2.3764,10.77,0.923
948,6.86104,27.263,1.1223,13000,2.1,0.000201,0.08,bf16,41.6,990.0,2.2563,2.3654,10.65,1.389
