file,bytes,MB,GB
C_efficiency_evolution/detailed_results/godlikehhd_ifd_new_qwen_2500/results_2024-12-31T04-09-10.782723.json,114647,0.115,0.000115
C_efficiency_evolution/detailed_results/godlikehhd_qwen-2.5-1.5b-cherry/results_2024-12-29T15-12-23.640073.json,114649,0.115,0.000115
C_efficiency_evolution/detailed_results/google_codegemma-1.1-2b/results_2024-08-13T09-01-51.651456.json,118440,0.118,0.000118
C_efficiency_evolution/detailed_results/google_gemma-1.1-2b-it/results_2024-06-17T09-00-56.334963.json,120597,0.121,0.000121
C_efficiency_evolution/detailed_results/google_gemma-2-27b-it/results_2024-08-26T14-00-19.311199.json,119067,0.119,0.000119
C_efficiency_evolution/detailed_results/google_gemma-2-2b-it/results_2024-07-29T16-25-50.870458.json,118968,0.119,0.000119
C_efficiency_evolution/detailed_results/google_gemma-2-2b-jpn-it/results_2024-10-11T13-51-38.420715.json,118544,0.119,0.000119
C_efficiency_evolution/detailed_results/google_gemma-2-2b/results_2024-07-29T16-38-17.664954.json,118490,0.118,0.000118
C_efficiency_evolution/detailed_results/google_gemma-7b-it/results_2024-06-16T15-52-57.979737.json,77814,0.078,0.000078
C_efficiency_evolution/detailed_results/google_recurrentgemma-9b-it/results_2024-07-05T20-12-40.169257.json,118914,0.119,0.000119
C_efficiency_evolution/detailed_results/google_recurrentgemma-9b/results_2024-07-04T22-34-03.508539.json,118254,0.118,0.000118
C_efficiency_evolution/detailed_results/grimjim_DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B/results_2025-02-01T09-55-26.563110.json,114736,0.115,0.000115
C_efficiency_evolution/detailed_results/grimjim_Gigantes-v2-gemma2-9b-it/results_2024-12-29T16-40-54.211241.json,114568,0.115,0.000115
C_efficiency_evolution/detailed_results/grimjim_Gigantes-v3-gemma2-9b-it/results_2024-12-29T22-04-51.345542.json,114580,0.115,0.000115
C_efficiency_evolution/detailed_results/grimjim_HuatuoSkywork-o1-Llama-3.1-8B/results_2025-01-06T12-09-54.318043.json,114692,0.115,0.000115
C_efficiency_evolution/detailed_results/grimjim_Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge/results_2024-08-12T16-20-28.765484.json,118731,0.119,0.000119
C_efficiency_evolution/detailed_results/grimjim_Llama-3.1-Bonsaikraft-8B-Instruct/results_2025-01-25T04-57-46.509667.json,114704,0.115,0.000115
C_efficiency_evolution/detailed_results/grimjim_Llama-Nephilim-Metamorphosis-v2-8B/results_2025-01-02T22-56-26.602076.json,114721,0.115,0.000115
C_efficiency_evolution/detailed_results/grimjim_Magot-v2-Gemma2-8k-9B/results_2024-12-30T14-09-02.992490.json,114265,0.114,0.000114
C_efficiency_evolution/detailed_results/grimjim_llama-3-Nephilim-v2-8B/results_2024-09-18T15-30-41.248227.json,118637,0.119,0.000119
C_efficiency_evolution/detailed_results/grimjim_llama-3-Nephilim-v2.1-8B/results_2024-09-18T15-31-10.573478.json,118649,0.119,0.000119
C_efficiency_evolution/detailed_results/grimjim_llama-3-Nephilim-v3-8B/results_2024-09-02T21-29-15.009684.json,118618,0.119,0.000119
C_efficiency_evolution/detailed_results/gz987_qwen2.5-7b-cabs-v0.4/results_2025-02-18T15-56-13.630751.json,116189,0.116,0.000116
C_efficiency_evolution/detailed_results/hotmailuser_FalconSlerp2-7B/results_2024-12-23T14-32-27.002312.json,114591,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_FalconSlerp3-7B/results_2024-12-23T14-31-56.117330.json,114609,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_Gemma2Crono-27B/results_2024-12-04T04-36-27.482016.json,114622,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_Gemma2atlas-27B/results_2024-12-02T06-39-45.019030.json,114629,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_Llama-Hermes-slerp-8B/results_2024-12-23T15-03-34.457004.json,114646,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_LlamaStock-8B/results_2025-01-08T14-58-46.780812.json,114669,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_Qwen2.5-HomerSlerp-7B/results_2024-12-07T17-49-11.339082.json,114643,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_QwenSlerp-14B/results_2025-01-08T15-42-43.646675.json,114630,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_QwenSlerp-7B/results_2024-12-23T12-45-04.291866.json,114647,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_QwenSlerp2-14B/results_2025-01-08T15-19-32.893685.json,114631,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_QwenSparse-7B/results_2025-01-08T14-15-37.706847.json,114292,0.114,0.000114
C_efficiency_evolution/detailed_results/hotmailuser_QwenStock-1.7B/results_2025-01-08T14-37-07.779979.json,114661,0.115,0.000115
C_efficiency_evolution/detailed_results/hotmailuser_QwenStock1-14B/results_2025-01-08T15-38-22.540908.json,114621,0.115,0.000115
C_efficiency_evolution/detailed_results/huihui-ai_DeepSeek-R1-Distill-Qwen-14B-abliterated-v2/results_2025-01-29T05-41-09.046383.json,116733,0.117,0.000117
C_efficiency_evolution/detailed_results/iFaz_llama31_8B_en_emo_v4/results_2025-02-28T20-05-25.513225.json,118471,0.118,0.000118
C_efficiency_evolution/detailed_results/iFaz_llama32_1B_en_emo_v1/results_2025-01-14T15-27-35.797200.json,119362,0.119,0.000119
C_efficiency_evolution/detailed_results/iFaz_llama32_3B_en_emo_2000_stp/results_2025-03-07T12-22-43.575886.json,118389,0.118,0.000118
C_efficiency_evolution/detailed_results/iFaz_llama32_3B_en_emo_300_stp/results_2025-03-07T10-26-09.297087.json,118380,0.118,0.000118
C_efficiency_evolution/detailed_results/iFaz_llama32_3B_en_emo_5000_stp/results_2025-03-08T13-11-39.019377.json,118405,0.118,0.000118
C_efficiency_evolution/detailed_results/iFaz_llama32_3B_en_emo_v3/results_2025-02-28T06-09-36.993032.json,118394,0.118,0.000118
C_efficiency_evolution/detailed_results/ifable_gemma-2-Ifable-9B/results_2024-09-27T17-11-40.930590.json,118498,0.118,0.000118
C_efficiency_evolution/detailed_results/jayasuryajsk_Qwen2.5-3B-reasoner/results_2025-02-18T19-05-53.560318.json,113508,0.114,0.000114
C_efficiency_evolution/detailed_results/jebish7_Llama-3-Nanda-10B-Chat/results_2025-02-18T16-16-25.862303.json,113575,0.114,0.000114
C_efficiency_evolution/detailed_results/jebish7_Llama-3.1-8B-Instruct/results_2025-02-06T12-17-02.420246.json,114655,0.115,0.000115
C_efficiency_evolution/detailed_results/jebish7_gemma-2-9b-it/results_2025-02-06T20-01-35.038625.json,114537,0.115,0.000115
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-minperplexity-2/results_2024-12-03T20-09-20.636372.json,115248,0.115,0.000115
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-nerd-uncensored-v0.9/results_2024-11-13T03-54-51.081772.json,114690,0.115,0.000115
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.0/results_2024-11-14T12-55-04.681817.json,117433,0.117,0.000117
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.1/results_2024-11-10T05-48-20.418763.json,117602,0.118,0.000118
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.2/results_2024-11-10T05-48-59.875913.json,114691,0.115,0.000115
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.3/results_2024-11-10T05-52-36.690886.json,114689,0.115,0.000115
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-nerd-uncensored-v1.5/results_2024-11-20T01-39-50.321433.json,114689,0.115,0.000115
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-olm-v1.2/results_2025-01-01T22-43-57.626039.json,114646,0.115,0.000115
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-olm-v1.3/results_2025-01-18T04-41-41.249302.json,114638,0.115,0.000115
C_efficiency_evolution/detailed_results/jeffmeloy_Qwen2.5-7B-olm-v1.5/results_2025-02-27T09-43-53.906040.json,113528,0.114,0.000114
C_efficiency_evolution/detailed_results/jiangxinyang-shanda_Homer-LLama3-8B/results_2024-11-10T09-58-15.357580.json,115348,0.115,0.000115
C_efficiency_evolution/detailed_results/jlzhou_Qwen2.5-3B-Infinity-Instruct-0625/results_2025-02-07T16-35-38.330845.json,117231,0.117,0.000117
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01/results_2024-07-22T11-05-35.403491.json,118736,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1/results_2024-07-25T22-26-52.820949.json,118730,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01/results_2024-07-18T12-27-23.979317.json,118375,0.118,0.000118
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1/results_2024-07-25T17-44-56.707499.json,118728,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01/results_2024-07-22T11-15-24.947259.json,118366,0.118,0.000118
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1/results_2024-07-22T10-53-11.821902.json,118698,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01/results_2024-07-22T10-53-56.880012.json,118743,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01/results_2024-07-26T05-39-04.636359.json,118651,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1/results_2024-07-25T17-23-23.363454.json,118718,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01/results_2024-07-25T21-50-59.490636.json,118635,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01/results_2024-07-25T21-10-19.778206.json,118385,0.118,0.000118
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1/results_2024-07-22T11-17-36.167672.json,118737,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_linear/results_2024-07-26T05-49-40.770735.json,118651,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_ties-density-0.1/results_2024-07-26T04-03-34.116430.json,118683,0.119,0.000119
C_efficiency_evolution/detailed_results/johnsutor_Llama-3-8B-Instruct_ties-density-0.7/results_2024-07-26T03-41-46.435458.json,118677,0.119,0.000119
C_efficiency_evolution/detailed_results/kayfour_T3Q-Qwen2.5-7B-it-KOR-Safe/results_2025-02-24T23-12-05.080927.json,113522,0.114,0.000114
C_efficiency_evolution/detailed_results/keeeeenw_MicroLlama/results_2024-09-16T04-12-27.701485.json,118180,0.118,0.000118
C_efficiency_evolution/detailed_results/kevin009_llamaRAGdrama/results_2024-08-13T01-41-28.966642.json,120223,0.120,0.000120
C_efficiency_evolution/detailed_results/khoantap_llama-3-8b-stock-merge/results_2025-01-21T20-42-27.642353.json,114663,0.115,0.000115
C_efficiency_evolution/detailed_results/khoantap_llama-linear-0.5-0.5-1-merge/results_2025-01-21T16-21-35.674922.json,114697,0.115,0.000115
C_efficiency_evolution/detailed_results/khoantap_llama-linear-0.5-1-0.5-merge/results_2025-01-21T16-53-28.419235.json,114699,0.115,0.000115
C_efficiency_evolution/detailed_results/khoantap_llama-slerp-merge/results_2025-01-21T16-55-28.551903.json,114676,0.115,0.000115
C_efficiency_evolution/detailed_results/khulaifi95_Llama-3.1-8B-Reason-Blend-888k/results_2024-12-27T08-01-29.233950.json,119608,0.120,0.000120
C_efficiency_evolution/detailed_results/kms7530_chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1/results_2024-10-15T06-58-05.271446.json,119173,0.119,0.000119
C_efficiency_evolution/detailed_results/kms7530_chemeng_qwen-math-7b_24_1_100_1_nonmath/results_2024-11-22T02-26-03.950276.json,117407,0.117,0.000117
C_efficiency_evolution/detailed_results/langgptai_Qwen-las-v0.1/results_2024-09-14T05-01-27.615839.json,118966,0.119,0.000119
C_efficiency_evolution/detailed_results/langgptai_qwen1.5-7b-chat-sa-v0.1/results_2024-09-14T04-40-26.591950.json,119031,0.119,0.000119
C_efficiency_evolution/detailed_results/lars1234_Mistral-Small-24B-Instruct-2501-writer/results_2025-03-07T11-12-43.340060.json,113534,0.114,0.000114
C_efficiency_evolution/detailed_results/lemon07r_Gemma-2-Ataraxy-9B/results_2024-09-03T02-22-52.690100.json,118457,0.118,0.000118
C_efficiency_evolution/detailed_results/lemon07r_Gemma-2-Ataraxy-Advanced-9B/results_2024-10-02T04-48-56.751637.json,118417,0.118,0.000118
C_efficiency_evolution/detailed_results/lemon07r_Gemma-2-Ataraxy-v3j-9B/results_2024-10-09T12-11-13.469254.json,118367,0.118,0.000118
C_efficiency_evolution/detailed_results/lemon07r_Gemma-2-Ataraxy-v4-Advanced-9B/results_2024-10-15T17-45-28.399685.json,118615,0.119,0.000119
C_efficiency_evolution/detailed_results/lemon07r_Gemma-2-Ataraxy-v4b-9B/results_2024-10-23T19-06-41.963096.json,118588,0.119,0.000119
C_efficiency_evolution/detailed_results/lemon07r_Gemma-2-Ataraxy-v4c-9B/results_2024-10-16T19-20-43.025260.json,118579,0.119,0.000119
C_efficiency_evolution/detailed_results/lemon07r_Llama-3-RedMagic4-8B/results_2024-07-25T13-29-35.436402.json,118890,0.119,0.000119
C_efficiency_evolution/detailed_results/lemon07r_llama-3-NeuralMahou-8b/results_2024-08-13T08-55-19.395372.json,118924,0.119,0.000119
C_efficiency_evolution/detailed_results/lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half/results_2024-07-25T14-17-45.167820.json,119162,0.119,0.000119
C_efficiency_evolution/detailed_results/lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25/results_2024-07-25T14-18-43.997470.json,119161,0.119,0.000119
C_efficiency_evolution/detailed_results/lightblue_suzume-llama-3-8B-multilingual/results_2024-08-12T10-41-49.479020.json,119113,0.119,0.000119
C_efficiency_evolution/detailed_results/lkoenig_BBAI_200_Gemma/results_2025-02-27T11-24-52.773192.json,113128,0.113,0.000113
C_efficiency_evolution/detailed_results/lkoenig_BBAI_456_QwenKoen/results_2025-03-01T16-19-14.615825.json,113509,0.114,0.000114
C_efficiency_evolution/detailed_results/lkoenig_BBAI_7B_KoenQwenDyan/results_2025-03-08T20-01-53.125995.json,113513,0.114,0.000114
C_efficiency_evolution/detailed_results/lkoenig_BBAI_7B_Qwen2.5koen/results_2025-03-01T17-02-53.917814.json,113497,0.113,0.000113
C_efficiency_evolution/detailed_results/lkoenig_BBAI_7B_QwenDyanKoenLo/results_2025-03-08T19-57-59.849642.json,113515,0.114,0.000114
C_efficiency_evolution/detailed_results/llmat_Mistral-v0.3-7B-ORPO/results_2024-08-12T12-37-49.752603.json,118830,0.119,0.000119
C_efficiency_evolution/detailed_results/magnifi_Phi3_intent_v56_3_w_unknown_5_lr_0.002/results_2025-03-10T21-31-33.519419.json,113729,0.114,0.000114
C_efficiency_evolution/detailed_results/maldv_badger-lambda-llama-3-8b/results_2024-07-18T22-08-35.167678.json,119055,0.119,0.000119
C_efficiency_evolution/detailed_results/marcuscedricridia_Hush-Qwen2.5-7B-MST-v1.3/results_2025-03-09T12-51-36.770537.json,116160,0.116,0.000116
C_efficiency_evolution/detailed_results/marcuscedricridia_Hush-Qwen2.5-7B-MST/results_2025-03-09T12-03-06.802478.json,116224,0.116,0.000116
C_efficiency_evolution/detailed_results/marcuscedricridia_Hush-Qwen2.5-7B-Preview/results_2025-03-07T02-14-20.812691.json,116144,0.116,0.000116
C_efficiency_evolution/detailed_results/marcuscedricridia_Hush-Qwen2.5-7B-RP-v1.4-1M/results_2025-03-10T18-54-33.706076.json,116145,0.116,0.000116
C_efficiency_evolution/detailed_results/marcuscedricridia_Hush-Qwen2.5-7B-v1.1/results_2025-03-08T14-26-26.531812.json,116117,0.116,0.000116
C_efficiency_evolution/detailed_results/marcuscedricridia_Hush-Qwen2.5-7B-v1.3/results_2025-03-08T18-53-52.937772.json,116127,0.116,0.000116
C_efficiency_evolution/detailed_results/marcuscedricridia_Qwen2.5-7B-Preview/results_2025-03-09T15-22-35.247692.json,116105,0.116,0.000116
C_efficiency_evolution/detailed_results/marcuscedricridia_Yell-Qwen2.5-7B-Preview-v1.1/results_2025-03-08T08-51-49.160851.json,116179,0.116,0.000116
C_efficiency_evolution/detailed_results/mattshumer_Reflection-Llama-3.1-70B/results_2024-09-09T18-34-06.815867.json,118637,0.119,0.000119
C_efficiency_evolution/detailed_results/meditsolutions_Llama-3.2-SUN-1B-chat/results_2024-11-06T17-51-53.110040.json,118775,0.119,0.000119
C_efficiency_evolution/detailed_results/meditsolutions_Llama-3.2-SUN-2.4B-checkpoint-34800/results_2024-10-05T13-51-49.717401.json,122805,0.123,0.000123
C_efficiency_evolution/detailed_results/meditsolutions_Llama-3.2-SUN-2.5B-chat/results_2024-10-24T00-00-00.000000.json,122698,0.123,0.000123
C_efficiency_evolution/detailed_results/meta-llama_Llama-2-13b-hf/results_2024-06-17T11-35-38.123827.json,120078,0.120,0.000120
C_efficiency_evolution/detailed_results/meta-llama_Llama-2-70b-chat-hf/results_2024-06-17T09-38-51.358362.json,121970,0.122,0.000122
C_efficiency_evolution/detailed_results/meta-llama_Llama-2-70b-hf/results_2024-06-17T14-10-55.365075.json,121146,0.121,0.000121
C_efficiency_evolution/detailed_results/meta-llama_Llama-2-7b-chat-hf/results_2024-06-17T15-57-01.774754.json,120995,0.121,0.000121
C_efficiency_evolution/detailed_results/meta-llama_Llama-3.1-70B-Instruct/results_2024-07-19T19-54-46.793254.json,118937,0.119,0.000119
C_efficiency_evolution/detailed_results/meta-llama_Llama-3.1-70B/results_2024-07-18T20-24-37.562222.json,118565,0.119,0.000119
C_efficiency_evolution/detailed_results/meta-llama_Llama-3.1-8B-Instruct/results_2025-02-06T09-49-35.437423.json,114657,0.115,0.000115
C_efficiency_evolution/detailed_results/meta-llama_Llama-3.2-1B/results_2024-09-23T09-45-37.626278.json,118419,0.118,0.000118
C_efficiency_evolution/detailed_results/meta-llama_Llama-3.2-3B-Instruct/results_2024-09-23T09-53-31.373398.json,118983,0.119,0.000119
C_efficiency_evolution/detailed_results/meta-llama_Meta-Llama-3-70B-Instruct/results_2024-06-19T08-22-58.348428.json,120553,0.121,0.000121
C_efficiency_evolution/detailed_results/meta-llama_Meta-Llama-3-70B/results_2024-06-17T10-04-04.013818.json,121180,0.121,0.000121
C_efficiency_evolution/detailed_results/meta-llama_Meta-Llama-3-8B-Instruct/results_2024-06-17T11-25-17.966751.json,120556,0.121,0.000121
C_efficiency_evolution/detailed_results/microsoft_Phi-3-medium-128k-instruct/results_2024-09-02T07-32-20.832197.json,118902,0.119,0.000119
C_efficiency_evolution/detailed_results/microsoft_Phi-3-medium-4k-instruct/results_2024-06-17T10-38-50.763081.json,120433,0.120,0.000120
C_efficiency_evolution/detailed_results/microsoft_Phi-3-mini-128k-instruct/results_2024-06-25T07-10-31.918768.json,120422,0.120,0.000120
C_efficiency_evolution/detailed_results/microsoft_Phi-4-mini-instruct/results_2025-02-28T12-41-07.003145.json,114023,0.114,0.000114
C_efficiency_evolution/detailed_results/microsoft_phi-1/results_2024-06-21T13-03-02.514754.json,120026,0.120,0.000120
C_efficiency_evolution/detailed_results/microsoft_phi-1_5/results_2024-06-17T10-46-09.252711.json,120001,0.120,0.000120
C_efficiency_evolution/detailed_results/microsoft_phi-4/results_2025-01-08T16-41-36.968588.json,114608,0.115,0.000115
C_efficiency_evolution/detailed_results/migtissera_Tess-3-Mistral-Nemo-12B/results_2024-09-03T12-01-51.063796.json,119013,0.119,0.000119
C_efficiency_evolution/detailed_results/minghaowu_Qwen1.5-1.8B-OpenHermes-2.5/results_2024-09-18T13-54-12.323880.json,118741,0.119,0.000119
C_efficiency_evolution/detailed_results/mistral-community_Mixtral-8x22B-v0.1/results_2025-02-13T18-27-04.338360.json,121475,0.121,0.000121
C_efficiency_evolution/detailed_results/mistralai_Codestral-22B-v0.1/results_2024-09-28T11-41-42.167336.json,119698,0.120,0.000120
C_efficiency_evolution/detailed_results/mistralai_Mistral-7B-Instruct-v0.1/results_2024-06-17T09-16-22.960059.json,120658,0.121,0.000121
C_efficiency_evolution/detailed_results/mistralai_Mistral-7B-Instruct-v0.3/results_2024-06-17T14-37-59.603167.json,120650,0.121,0.000121
C_efficiency_evolution/detailed_results/mistralai_Mistral-7B-v0.3/results_2024-06-16T16-00-54.042738.json,77185,0.077,0.000077
C_efficiency_evolution/detailed_results/mistralai_Mistral-Large-Instruct-2411/results_2024-11-20T12-25-36.264064.json,115044,0.115,0.000115
C_efficiency_evolution/detailed_results/mistralai_Mistral-Nemo-Instruct-2407/results_2024-07-19T11-53-04.051251.json,119593,0.120,0.000120
C_efficiency_evolution/detailed_results/mistralai_Mistral-Small-Instruct-2409/results_2024-09-19T10-04-43.281334.json,122728,0.123,0.000123
C_efficiency_evolution/detailed_results/mistralai_Mixtral-8x22B-Instruct-v0.1/results_2024-06-26T15-18-07.434042.json,121385,0.121,0.000121
C_efficiency_evolution/detailed_results/mistralai_Mixtral-8x22B-v0.1/results_2024-06-24T22-38-47.314637.json,120103,0.120,0.000120
C_efficiency_evolution/detailed_results/mistralai_Mixtral-8x7B-v0.1/results_2024-06-17T17-56-38.031288.json,120075,0.120,0.000120
C_efficiency_evolution/detailed_results/mkurman_llama-3.2-MEDIT-3B-o1/results_2025-01-08T00-40-26.314883.json,118739,0.119,0.000119
C_efficiency_evolution/detailed_results/mkurman_phi-4-MedIT-11B-exp-1/results_2025-01-13T20-26-24.993942.json,115117,0.115,0.000115
C_efficiency_evolution/detailed_results/mkxu_llama-3-8b-po1/results_2024-11-30T06-55-29.252571.json,114635,0.115,0.000115
C_efficiency_evolution/detailed_results/mlabonne_BigQwen2.5-52B-Instruct/results_2024-09-29T02-46-54.207954.json,121288,0.121,0.000121
C_efficiency_evolution/detailed_results/mlabonne_ChimeraLlama-3-8B-v2/results_2024-09-02T14-04-32.528223.json,118641,0.119,0.000119
C_efficiency_evolution/detailed_results/mlabonne_OrpoLlama-3-8B/results_2024-06-17T09-44-13.592676.json,120346,0.120,0.000120
C_efficiency_evolution/detailed_results/mlabonne_phixtral-2x2_8/results_2024-06-17T09-44-36.496962.json,120411,0.120,0.000120
C_efficiency_evolution/detailed_results/mlx-community_Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32/results_2025-01-08T03-58-22.402554.json,119241,0.119,0.000119
C_efficiency_evolution/detailed_results/mlx-community_Mistral-Small-24B-Instruct-2501-bf16/results_2025-02-07T06-30-17.181165.json,114662,0.115,0.000115
C_efficiency_evolution/detailed_results/mmnga_Llama-3-70B-japanese-suzume-vector-v0.1/results_2024-09-29T00-30-29.453759.json,119121,0.119,0.000119
C_efficiency_evolution/detailed_results/mobiuslabsgmbh_DeepSeek-R1-ReDistill-Llama3-8B-v1.1/results_2025-02-18T17-01-07.249399.json,115948,0.116,0.000116
C_efficiency_evolution/detailed_results/mobiuslabsgmbh_DeepSeek-R1-ReDistill-Qwen-7B-v1.1/results_2025-02-18T17-47-32.642827.json,115943,0.116,0.000116
C_efficiency_evolution/detailed_results/monsterapi_Llama-3_1-8B-Instruct-orca-ORPO/results_2024-09-13T23-58-00.534893.json,123220,0.123,0.000123
C_efficiency_evolution/detailed_results/monsterapi_gemma-2-2b-LoRA-MonsterInstruct/results_2024-08-13T06-06-06.413253.json,119267,0.119,0.000119
C_efficiency_evolution/detailed_results/mukaj_Llama-3.1-Hawkish-8B/results_2024-12-18T08-18-26.443505.json,119503,0.120,0.000120
C_efficiency_evolution/detailed_results/natong19_Mistral-Nemo-Instruct-2407-abliterated/results_2024-09-23T16-03-15.478274.json,122686,0.123,0.000123
C_efficiency_evolution/detailed_results/natong19_Qwen2-7B-Instruct-abliterated/results_2024-07-30T07-08-14.647283.json,119019,0.119,0.000119
C_efficiency_evolution/detailed_results/nazimali_Mistral-Nemo-Kurdish-Instruct/results_2024-10-15T18-24-20.801908.json,122701,0.123,0.000123
C_efficiency_evolution/detailed_results/nbeerbower_Dumpling-Qwen2.5-1.5B/results_2025-01-29T14-03-52.354879.json,117256,0.117,0.000117
C_efficiency_evolution/detailed_results/nbeerbower_Dumpling-Qwen2.5-14B/results_2025-02-19T15-17-34.318477.json,116124,0.116,0.000116
C_efficiency_evolution/detailed_results/nbeerbower_Gemma2-Gutenberg-Doppel-9B/results_2024-10-02T02-10-48.497344.json,118560,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_Gutensuppe-mistral-nemo-12B/results_2024-09-03T13-15-04.026140.json,118591,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_Hermes2-Gutenberg2-Mistral-7B/results_2024-10-02T01-22-35.817848.json,118617,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_Llama-3.1-Nemotron-lorablated-70B/results_2024-10-18T18-21-36.549778.json,123464,0.123,0.000123
C_efficiency_evolution/detailed_results/nbeerbower_Mahou-1.5-mistral-nemo-12B-lorablated/results_2024-10-19T14-15-30.943516.json,119012,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Gutenberg-Doppel-7B-FFT/results_2024-11-19T23-58-30.543865.json,115800,0.116,0.000116
C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Nemo-Moderne-12B-FFT-experimental/results_2024-11-26T14-21-45.562933.json,115091,0.115,0.000115
C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Nemo-Prism-12B-v2/results_2024-11-26T14-01-51.878225.json,115006,0.115,0.000115
C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Nemo-Prism-12B/results_2024-11-12T14-48-16.155912.json,115011,0.115,0.000115
C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Small-Drummer-22B/results_2024-10-02T02-03-59.903701.json,118586,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_Mistral-Small-Gutenberg-Doppel-22B/results_2024-09-25T13-19-50.574919.json,118626,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_Qwen2.5-Gutenberg-Doppel-14B/results_2024-11-11T15-47-45.295181.json,117013,0.117,0.000117
C_efficiency_evolution/detailed_results/nbeerbower_Stella-mistral-nemo-12B-v2/results_2024-09-14T18-16-38.368634.json,118611,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_gemma2-gutenberg-27B/results_2024-09-30T00-44-40.185741.json,114316,0.114,0.000114
C_efficiency_evolution/detailed_results/nbeerbower_gemma2-gutenberg-9B/results_2024-08-12T22-31-28.823844.json,118527,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-cc-12B/results_2024-09-14T18-04-27.947372.json,118540,0.119,0.000119
C_efficiency_evolution/detailed_results/nbeerbower_mistral-nemo-gutenberg-12B-v3/results_2024-09-03T12-12-12.650925.json,118594,0.119,0.000119
