Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO
mergekit-community/JAJUKA-WEWILLNEVERFORGETYOU-3B,3.213,2025-02-26,,🤝 base merges and moerges,19.545574104726295,49.40690700674211,20.143745533955016,12.462235649546828,5.7046979865771785,6.969791666666668,22.586066784869978
mergekit-community/SuperQwen-2.5-1.5B,1.777,2025-01-25,,🤝 base merges and moerges,3.2597119953830176,13.36409615376091,1.735104550745163,1.9637462235649545,0.5592841163310973,1.1067708333333328,0.8292700945626471
mergekit-community/VirtuosoSmall-InstructModelStock,14.766,2024-12-19,,🤝 base merges and moerges,38.226936795467445,52.37946426592552,49.941772258845,40.93655589123867,17.67337807606264,19.31328125,49.11716903073285
mergekit-community/diabolic6045_ELN-AOC-CAIN,1.236,2025-01-05,,🔶 fine-tuned on domain-specific datasets,4.069643163144771,8.615473610021409,4.63001485442662,1.2084592145015105,1.7897091722595053,6.052083333333336,2.1221187943262403
mergekit-community/mergekit-dare_ties-ajgjgea,1.498,2025-01-25,,🤝 base merges and moerges,13.518727290811396,52.63423272472595,9.245558662707438,6.419939577039275,1.9015659955257262,2.6479166666666676,8.263150118203308
mergekit-community/mergekit-della-zgowfmf,14.766,2024-12-19,,🤝 base merges and moerges,37.278572482000335,48.275353838925156,50.99537348773462,36.17824773413897,18.680089485458616,20.489843749999995,49.05252659574468
mergekit-community/mergekit-model_stock-azgztvm,14.766,2024-12-20,,🤝 base merges and moerges,38.37425822937247,50.61592131101034,50.29437669451047,43.73111782477341,17.561521252796418,19.091666666666665,48.95094562647754
mergekit-community/mergekit-slerp-fmrazcr,8.03,2024-12-26,,🤝 base merges and moerges,22.697490367242235,41.7432412665062,33.65092926552356,11.933534743202417,8.165548098434002,9.840625000000001,30.851063829787233
mergekit-community/mergekit-ties-rraxdhv,9.242,2025-01-26,,🤝 base merges and moerges,16.32304915695013,11.230756614671295,31.666384922678485,4.003021148036254,7.718120805369126,10.991406249999999,32.328605200945624
mergekit-community/mergekit-ties-ykqemwr,12.248,2024-12-25,,🤝 base merges and moerges,22.441350549989938,35.99549196132927,34.709885806490576,12.235649546827794,9.61968680089485,11.707291666666663,30.38009751773049
mergekit-community/sexeh_time_testing,8.03,2024-12-27,,🤝 base merges and moerges,25.63134503622095,73.29463601023062,32.4874943439471,8.987915407854985,5.480984340044745,3.9049479166666674,29.63209219858156
meta-llama/Llama-2-13b-chat-hf,13.016,2024-06-12,llama2,"💬 chat models (RLHF, DPO, IFT, ...)",11.12963532656997,39.8472719052115,7.155379968626988,1.3595166163141994,0.0,8.1578125,10.257830969267138
meta-llama/Llama-2-13b-hf,13.016,2024-06-12,llama2,🟢 pretrained,11.065185981273997,24.824687385027282,17.222559825058127,1.5105740181268883,4.138702460850116,3.385416666666666,15.309175531914892
meta-llama/Llama-2-70b-chat-hf,68.977,2024-06-12,llama2,"💬 chat models (RLHF, DPO, IFT, ...)",13.073695775827504,49.57922756065019,4.613767082590614,2.9456193353474323,1.9015659955257262,3.4833333333333356,15.918661347517732
meta-llama/Llama-2-70b-hf,68.977,2024-06-12,llama2,🟢 pretrained,18.372598605703004,24.06780675274937,35.900061863721675,3.2477341389728096,7.046979865771815,9.777604166666668,30.1954048463357
meta-llama/Llama-2-7b-chat-hf,6.738,2024-08-30,llama2,🟢 pretrained,9.609483264152255,39.86478100329349,4.459171645959485,1.9637462235649545,0.44742729306487633,3.27734375,7.644429669030731
meta-llama/Llama-2-7b-hf,6.738,2024-06-12,llama2,🟢 pretrained,8.806357596540016,25.18938638368418,10.35141665784897,1.7371601208459215,2.2371364653243813,3.7578125,9.56523345153664
meta-llama/Llama-3.1-70B,70.554,2024-07-23,llama3.1,🟢 pretrained,26.200215843375947,16.843752354862875,46.39941295581887,18.429003021148038,18.34451901565996,16.581770833333337,40.602836879432616
meta-llama/Llama-3.1-70B-Instruct,70.554,2024-08-15,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",43.409948245645786,86.6885419575615,55.92799173898473,38.066465256797585,14.205816554809845,17.691145833333334,47.87972813238771
meta-llama/Llama-3.1-8B,8.03,2024-12-07,llama3.1,🔶 fine-tuned on domain-specific datasets,14.42086519266696,12.459828809780273,25.30447063475493,6.570996978851963,8.05369127516779,8.715104166666668,25.42109929078014
meta-llama/Llama-3.1-8B-Instruct,8.03,2025-02-06,llama3.1,🟢 pretrained,23.763729445470883,49.217077354752064,29.379192497334035,15.55891238670695,8.7248322147651,8.611197916666667,31.091164302600465
meta-llama/Llama-3.2-1B,1.24,2024-09-23,llama3.2,🟢 pretrained,4.195140014045501,14.777900415342401,4.366029656556756,1.2084592145015105,0.0,2.5578125000000003,2.2606382978723394
meta-llama/Llama-3.2-1B-Instruct,1.24,2024-09-23,llama3.2,"💬 chat models (RLHF, DPO, IFT, ...)",14.443126333711135,56.9831380736446,8.742521312303046,7.02416918429003,3.355704697986576,2.973437500000001,7.579787234042552
meta-llama/Llama-3.2-3B,3.213,2024-09-27,llama3.2,🟢 pretrained,8.697822716562822,13.374069690643047,14.232664884364107,1.8882175226586102,2.348993288590602,3.8148437499999996,16.528147163120565
meta-llama/Llama-3.2-3B-Instruct,3.213,2024-09-27,llama3.2,"💬 chat models (RLHF, DPO, IFT, ...)",24.204650807793456,73.93161256576994,24.059186446885473,17.673716012084594,3.8031319910514525,1.3734374999999996,24.386820330969268
meta-llama/Llama-3.3-70B-Instruct,70.554,2024-12-03,llama3.3,"💬 chat models (RLHF, DPO, IFT, ...)",44.84747145129876,89.97581971391463,56.561410788022194,48.338368580060425,10.514541387024611,15.565624999999999,48.12906323877069
meta-llama/Meta-Llama-3-70B,70.554,2024-06-12,llama3,🟢 pretrained,26.705350171613343,16.031906452656727,48.709812647505885,18.580060422960727,19.686800894854585,16.011197916666664,41.21232269503546
meta-llama/Meta-Llama-3-70B-Instruct,70.554,2024-06-12,llama3,"💬 chat models (RLHF, DPO, IFT, ...)",36.37222412927012,80.99077115387172,50.18513318440344,24.47129909365559,4.921700223713646,10.92057291666667,46.74386820330969
meta-llama/Meta-Llama-3-8B,8.03,2024-06-12,llama3,🟢 pretrained,13.626857071686075,14.550614591506093,24.50076379676797,4.531722054380665,7.38255033557047,6.242447916666666,24.553043735224584
meta-llama/Meta-Llama-3-8B-Instruct,8.03,2024-06-12,llama3,"💬 chat models (RLHF, DPO, IFT, ...)",23.908735693936837,74.08398604591373,28.244949576343615,8.685800604229607,1.230425055928408,1.602864583333335,29.604388297872337
meta-llama/Meta-Llama-3-8B-Instruct,8.03,2024-07-08,llama3,"💬 chat models (RLHF, DPO, IFT, ...)",20.609159446025874,47.823220166934846,26.795283502573653,9.138972809667674,5.7046979865771785,5.401041666666668,28.791740543735223
mhl1/Qwen2.5-0.5B-cinstruct-stage1,0.63,2025-01-08,apache-2.0,🔶 fine-tuned on domain-specific datasets,4.551664639073516,14.81790537994743,5.7245272906248355,1.283987915407855,2.0134228187919474,1.920572916666666,1.549571513002364
microsoft/DialoGPT-medium,0.345,2024-06-13,mit,"💬 chat models (RLHF, DPO, IFT, ...)",5.251433606790305,14.79042274498331,2.5568557723352243,0.0,0.5592841163310973,12.283333333333333,1.3187056737588652
microsoft/Orca-2-13b,13.0,2024-06-12,other,🔶 fine-tuned on domain-specific datasets,18.501871091807203,31.27933882099496,27.308019499942578,3.1722054380664653,4.026845637583895,25.787760416666668,19.437056737588648
microsoft/Orca-2-7b,7.0,2024-06-12,other,🔶 fine-tuned on domain-specific datasets,14.404830081400474,21.83462102776189,22.429468402818458,1.9637462235649545,1.4541387024608499,24.093489583333326,14.653516548463358
microsoft/Phi-3-medium-128k-instruct,13.96,2024-08-21,mit,"💬 chat models (RLHF, DPO, IFT, ...)",32.026356176108685,60.400293443618494,48.46045127399018,19.184290030211482,11.521252796420578,11.351822916666663,41.24002659574468
microsoft/Phi-3-medium-4k-instruct,13.96,2024-06-12,mit,"💬 chat models (RLHF, DPO, IFT, ...)",33.09765943937642,64.22713954529537,49.38061007422016,19.561933534743204,11.521252796420578,13.052083333333334,40.84293735224587
microsoft/Phi-3-mini-128k-instruct,3.821,2024-08-21,mit,"💬 chat models (RLHF, DPO, IFT, ...)",26.343809931865636,59.76331688807919,37.09976663224031,14.04833836858006,9.060402684563762,7.710937500000003,30.38009751773049
microsoft/Phi-3-mini-4k-instruct,3.821,2024-06-12,mit,"💬 chat models (RLHF, DPO, IFT, ...)",25.967732638041607,56.12884923115112,39.2693352377728,11.63141993957704,9.284116331096197,7.644270833333336,31.848404255319146
microsoft/Phi-3-mini-4k-instruct,3.821,2024-07-02,mit,"💬 chat models (RLHF, DPO, IFT, ...)",27.562174043592282,54.76746144673909,36.55985530518785,16.389728096676738,10.96196868008949,13.118749999999997,33.57528073286053
microsoft/Phi-3-small-128k-instruct,7.392,2024-06-13,mit,"💬 chat models (RLHF, DPO, IFT, ...)",31.96780316372565,63.68258443153056,45.63406964144793,20.26086956521739,8.948545861297541,14.49713541666666,38.783614066193856
microsoft/Phi-3-small-8k-instruct,7.392,2024-06-13,mit,"💬 chat models (RLHF, DPO, IFT, ...)",32.34201367038736,64.96651107949131,46.205570366389075,18.869565217391305,8.277404921700223,16.77395833333333,38.95907210401891
microsoft/Phi-3.5-MoE-instruct,42.0,2024-08-21,mit,"💬 chat models (RLHF, DPO, IFT, ...)",36.8789647220093,69.2454908531585,48.77464635932187,31.19335347432024,14.093959731543624,17.326562499999998,40.639775413711575
microsoft/Phi-3.5-mini-instruct,3.821,2024-08-21,mit,"💬 chat models (RLHF, DPO, IFT, ...)",28.184391192864627,57.74500547436358,36.74585390851661,19.637462235649547,11.968680089485462,10.098958333333334,32.91038711583924
microsoft/Phi-4-mini-instruct,3.836,2025-02-28,mit,"💬 chat models (RLHF, DPO, IFT, ...)",29.412433568419846,73.77923908562614,38.73553611173529,16.993957703927492,7.941834451901568,6.446093750000002,32.5779403073286
microsoft/phi-1,1.418,2024-06-13,mit,🟢 pretrained,5.574318195377169,20.6805719934219,4.273999212214679,0.9818731117824773,2.0134228187919474,3.697135416666667,1.798906619385342
microsoft/phi-1_5,1.418,2024-06-09,mit,🟢 pretrained,7.170966845799231,20.32839532440591,7.468938770070243,1.812688821752266,2.348993288590602,3.385416666666666,7.6813682033096935
microsoft/phi-2,2.78,2024-06-09,mit,🟢 pretrained,15.534291558214901,27.3875539125077,28.038519293439304,2.9456193353474323,2.9082774049216997,13.83697916666666,18.088800236406616
microsoft/phi-4,14.66,2025-01-08,mit,🟢 pretrained,29.48341679122318,4.878500157360248,52.57567157258284,27.870090634441087,20.134228187919465,23.719270833333326,47.722739361702125
microsoft/phi-4,14.66,2025-01-08,mit,"💬 chat models (RLHF, DPO, IFT, ...)",30.35812781134617,5.852693076592331,52.42784845820486,31.64652567975831,20.805369127516784,23.7859375,47.630393026004725
migtissera/Llama-3-70B-Synthia-v3.5,70.554,2024-08-28,llama3,🔶 fine-tuned on domain-specific datasets,35.56935395079021,60.764992442275386,49.118159695748176,21.148036253776432,18.34451901565996,23.39140625,40.64901004728132
migtissera/Llama-3-8B-Synthia-v3.5,8.03,2024-08-28,llama3,🔶 fine-tuned on domain-specific datasets,19.948440145189334,50.69582042314393,27.542339430057652,6.570996978851963,2.9082774049216997,9.414843749999996,22.558362884160758
migtissera/Tess-3-7B-SFT,7.248,2024-07-20,apache-2.0,🔶 fine-tuned on domain-specific datasets,17.20945620208202,39.46262583279033,24.123847398237004,4.003021148036254,2.796420581655479,10.275520833333333,22.595301418439718
migtissera/Tess-3-Mistral-Nemo-12B,12.248,2024-09-16,apache-2.0,🔶 fine-tuned on domain-specific datasets,16.720173026027776,33.549980717828696,28.042728344416503,5.740181268882175,0.11185682326622093,15.489322916666671,17.386968085106382
migtissera/Tess-v2.5-Phi-3-medium-128k-14B,13.96,2024-08-30,mit,🔶 fine-tuned on domain-specific datasets,24.14120139478955,45.3876824603164,46.21582810863877,5.0604229607250755,7.718120805369126,10.112760416666669,30.352393617021285
migtissera/Tess-v2.5.2-Qwen2-72B,72.0,2024-08-10,other,🔶 fine-tuned on domain-specific datasets,33.60333761198978,44.943084349525925,52.30813577387958,29.38066465256798,13.422818791946312,10.887500000000003,50.67782210401892
migtissera/Trinity-2-Codestral-22B,22.247,2024-09-16,other,🔶 fine-tuned on domain-specific datasets,21.995244491801476,42.020505591829675,36.41273800501431,9.667673716012084,8.612975391498878,9.61484375,25.642730496453904
migtissera/Trinity-2-Codestral-22B-v0.2,22.247,2024-08-28,other,🔶 fine-tuned on domain-specific datasets,21.869825084599302,43.44683218305208,37.61424608895926,8.38368580060423,6.711409395973152,9.059895833333337,26.002881205673763
migtissera/Trinity-2-Codestral-22B-v0.2,22.247,2024-09-16,other,🔶 fine-tuned on domain-specific datasets,22.250269105139868,44.301121025545555,37.78604101957199,8.685800604229607,7.718120805369126,8.859895833333338,26.150635342789595
mindw96/DeepSeek-llama3.3-Bllossom-8B-DACON-LLM3,8.03,2025-02-17,,🔶 fine-tuned on domain-specific datasets,4.009061305596173,13.881168632561604,3.315965497566667,0.8308157099697886,0.11185682326622093,4.734375,1.1801861702127647
minghaowu/Qwen1.5-1.8B-OpenHermes-2.5,1.837,2024-09-12,,"💬 chat models (RLHF, DPO, IFT, ...)",8.684751175879422,27.779735546128713,7.561477534247794,2.416918429003021,4.4742729306487705,1.0773437500000014,8.798758865248226
ministral/Ministral-3b-instruct,3.316,2024-10-25,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.520082773406306,13.57642167227401,4.675863578564667,0.8308157099697886,0.22371364653244186,0.7812499999999996,1.032432033096926
mistral-community/Mistral-7B-v0.2,7.242,2024-06-12,apache-2.0,🟢 pretrained,14.215362442692104,22.663976028050016,23.950865383029594,3.0211480362537766,5.592841163310966,8.363802083333333,21.699541962174944
mistral-community/Mixtral-8x22B-v0.1,0.0,,apache-2.0,❓ other,16.827390145446955,31.665644171779142,12.647903050108935,15.428571428571427,10.666666666666668,1.6666666666666659,28.888888888888893
mistral-community/mixtral-8x22B-v0.3,140.63,2024-06-13,apache-2.0,🟢 pretrained,25.801994725345732,25.826362939223486,45.73104089763324,18.35347432024169,17.00223713646532,7.462239583333335,40.4366134751773
mistralai/Codestral-22B-v0.1,22.247,2024-09-28,other,🟢 pretrained,23.27991740686463,57.717522839399464,30.737634411945635,10.045317220543806,6.487695749440718,10.738541666666668,23.95279255319149
mistralai/Ministral-8B-Instruct-2410,8.02,2024-12-01,other,"💬 chat models (RLHF, DPO, IFT, ...)",24.185603139774845,58.963993315513946,25.82477440941784,19.561933534743204,4.5861297539149914,10.718750000000005,25.458037825059098
mistralai/Mistral-7B-Instruct-v0.1,7.242,2024-06-27,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",12.771229395030618,44.87060998151571,7.647020535827543,2.2658610271903323,0.0,6.12838541666667,15.715499408983453
mistralai/Mistral-7B-Instruct-v0.2,7.242,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",18.50789159273764,54.96227786717022,22.910601936713604,3.0211480362537766,3.467561521252797,7.608854166666667,19.076906028368796
mistralai/Mistral-7B-Instruct-v0.3,7.248,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",19.225098776905867,54.652544138441556,25.56911494885904,3.8519637462235647,3.9149888143176734,4.304947916666669,23.057033096926716
mistralai/Mistral-7B-v0.1,7.242,2024-06-12,apache-2.0,🟢 pretrained,14.575358924083135,23.855481234236272,22.0182553990746,2.9456193353474323,5.592841163310966,10.675520833333335,22.364435579196215
mistralai/Mistral-7B-v0.3,7.248,2024-06-12,apache-2.0,🟢 pretrained,14.229760590840252,22.663976028050016,24.03725427191849,3.0211480362537766,5.592841163310966,8.363802083333333,21.699541962174944
mistralai/Mistral-Large-Instruct-2411,122.61,2024-11-19,other,"💬 chat models (RLHF, DPO, IFT, ...)",46.524214355965,84.00577135334247,52.7448919952634,49.546827794561935,24.94407158836689,17.216666666666665,50.687056737588655
mistralai/Mistral-Nemo-Base-2407,11.58,2024-07-19,apache-2.0,🟢 pretrained,15.239356042755924,16.299197241098064,29.374736440966874,5.966767371601208,5.8165548098433995,6.516927083333336,27.46195330969267
mistralai/Mistral-Nemo-Instruct-2407,12.248,2024-08-29,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",24.665599941304677,63.80248850826917,29.679970381152803,12.688821752265861,5.369127516778524,8.483333333333333,27.969858156028373
mistralai/Mistral-Small-24B-Base-2501,23.572,2025-01-30,apache-2.0,🟢 pretrained,27.195130187978368,16.723848278124265,48.53757597081616,19.71299093655589,18.34451901565996,10.891666666666667,48.96018026004729
mistralai/Mistral-Small-Instruct-2409,22.05,2024-09-19,other,"💬 chat models (RLHF, DPO, IFT, ...)",26.262748976418276,66.69758463100129,30.7920960925092,14.350453172205437,9.843400447427292,3.001041666666666,32.89191784869976
mistralai/Mistral-Small-Instruct-2409,22.247,2024-09-25,other,🔶 fine-tuned on domain-specific datasets,29.918947504475216,62.82829558903709,40.559713034899204,20.39274924471299,11.073825503355701,10.225000000000001,34.43410165484633
mistralai/Mixtral-8x22B-Instruct-v0.1,140.621,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",33.88568028808198,71.83584001560305,44.11434558724835,18.731117824773413,16.442953020134222,13.489322916666664,38.70050236406619
mistralai/Mixtral-8x22B-v0.1,140.621,2024-06-12,apache-2.0,🟢 pretrained,25.74093627522265,25.826362939223486,45.58840384342722,18.35347432024169,16.778523489932887,7.462239583333335,40.4366134751773
mistralai/Mixtral-8x7B-Instruct-v0.1,46.703,2024-06-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",23.8171027058463,55.991436056330535,29.742398380967334,9.138972809667674,7.046979865771815,11.073697916666667,29.909131205673756
mistralai/Mixtral-8x7B-v0.1,46.703,2024-08-20,apache-2.0,🟢 pretrained,19.56528101279984,24.152692633324023,30.294194918961484,10.196374622356496,8.501118568232664,12.58359375,31.663711583924346
mistralai/Mixtral-8x7B-v0.1,46.703,2024-06-27,apache-2.0,🔶 fine-tuned on domain-specific datasets,19.665108918316083,23.260947618984297,30.4002992674255,9.365558912386707,9.395973154362418,13.6640625,31.903812056737586
mixtao/MixTAO-7Bx2-MoE-v8.1,12.879,2024-10-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,21.07792698379691,41.6233371897676,32.31034233969924,9.06344410876133,4.5861297539149914,15.291666666666664,23.592641843971627
mkurman/llama-3.2-MEDIT-3B-o1,3.607,2025-01-07,llama3.2,🔶 fine-tuned on domain-specific datasets,17.028893537984814,43.81651795015004,20.819346310345164,13.066465256797583,2.1252796420581683,3.001041666666666,19.344710401891252
mkurman/phi-4-MedIT-11B-exp-1,11.514,2025-01-10,,🔶 fine-tuned on domain-specific datasets,24.60723512531726,59.476079025873574,34.73718585543679,8.987915407854985,6.823266219239373,6.232291666666669,31.386672576832154
mkurman/phi4-MedIT-10B-o1,10.255,2025-01-18,mit,🔶 fine-tuned on domain-specific datasets,18.92073804361014,34.629117408476176,31.19028076222879,11.48036253776435,0.0,8.365625000000001,27.859042553191493
mkxu/llama-3-8b-instruct-fpo,8.03,2025-02-18,,"💬 chat models (RLHF, DPO, IFT, ...)",23.813703419888128,67.90161216682846,28.867564932615277,7.326283987915408,3.6912751677852316,6.1559895833333345,28.93949468085106
mkxu/llama-3-8b-po1,8.03,2024-11-29,,🔶 fine-tuned on domain-specific datasets,19.767002191701753,40.81149128756145,29.181758873323105,7.02416918429003,6.263982102908276,6.8520833333333355,28.46852836879432
mlabonne/AlphaMonarch-7B,7.242,2024-06-12,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",17.63062119200965,49.39438467710121,23.947378025426246,4.078549848942599,2.684563758389265,9.316927083333331,16.36192375886525
mlabonne/Beyonder-4x7B-v3,24.154,2024-06-12,cc-by-nc-4.0,🤝 base merges and moerges,19.40685869832663,56.08385749810503,24.557209180110334,5.362537764350453,4.697986577181204,8.934375000000001,16.805186170212764
mlabonne/BigQwen2.5-52B-Instruct,52.268,2024-09-25,apache-2.0,🤝 base merges and moerges,43.55000484859215,79.13480675718205,59.80960695923371,54.7583081570997,6.935123042505594,10.446093750000001,50.21609042553191
mlabonne/BigQwen2.5-Echo-47B-Instruct,47.392,2024-09-24,apache-2.0,🤝 base merges and moerges,37.03189501778666,73.56691356711303,44.52224375363397,43.80664652567976,8.612975391498878,10.193229166666667,41.48936170212765
mlabonne/ChimeraLlama-3-8B-v2,8.03,2024-08-25,other,🤝 base merges and moerges,20.120505180125022,44.6883158907255,28.47879573339652,9.06344410876133,4.697986577181204,5.252083333333334,28.54240543735224
mlabonne/ChimeraLlama-3-8B-v3,8.03,2024-08-25,other,🤝 base merges and moerges,20.697130053703557,44.078821970150315,27.64609355033005,8.836858006042297,5.592841163310966,8.37760416666667,29.650561465721044
mlabonne/Daredevil-8B,8.03,2024-07-02,other,🔶 fine-tuned on domain-specific datasets,22.40964638898709,45.4776659264086,31.626854762529916,10.649546827794563,7.718120805369126,7.534375000000003,31.451315011820324
mlabonne/Daredevil-8B-abliterated,8.03,2024-07-02,other,🔶 fine-tuned on domain-specific datasets,19.687995572747763,44.2636648536993,19.865777111108127,9.441087613293051,5.369127516778524,9.17760416666667,30.010712174940902
mlabonne/Hermes-3-Llama-3.1-70B-lorablated,70.554,2024-11-27,,🔶 fine-tuned on domain-specific datasets,31.74585457101121,34.24436051897853,52.75007315730804,22.432024169184288,15.436241610738257,24.73255208333333,40.87987588652482
mlabonne/Meta-Llama-3.1-8B-Instruct-abliterated,8.03,2024-10-13,llama3.1,🔶 fine-tuned on domain-specific datasets,23.202552271437714,73.29463601023062,27.12916478111247,6.873111782477341,0.8948545861297527,3.2106770833333336,27.812869385342786
mlabonne/NeuralBeagle14-7B,7.242,2024-06-27,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",18.91007634574491,49.35194173681387,23.959695145493203,5.211480362537765,4.250559284116329,12.893489583333336,17.793291962174944
mlabonne/NeuralDaredevil-8B-abliterated,8.03,2024-07-25,llama3,🤝 base merges and moerges,27.186740676442742,75.60772084735169,30.30798586214647,9.06344410876133,7.494407158836691,9.075520833333337,31.57136524822695
mlabonne/NeuralDaredevil-8B-abliterated,8.03,2024-06-27,llama3,🔶 fine-tuned on domain-specific datasets,21.499914415098534,41.6233371897676,29.763198395755456,8.534743202416918,7.046979865771815,10.903124999999996,31.128102836879428
mlabonne/OrpoLlama-3-8B,8.03,2024-06-12,other,"💬 chat models (RLHF, DPO, IFT, ...)",15.157036730116474,36.52752474545318,21.95410762879941,5.589123867069486,3.9149888143176734,4.0088541666666675,18.947621158392433
mlabonne/phixtral-2x2_8,4.458,2024-06-12,mit,🤝 base merges and moerges,15.553113591688318,34.31184811854767,28.502644855771297,3.5498489425981874,2.0134228187919474,7.710937500000003,17.229979314420802
mlx-community/Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1-float32,0.494,2025-01-07,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",9.708088086359409,33.68983186833158,7.2211690840719855,8.459214501510575,1.0067114093959737,0.7812499999999996,7.0903516548463354
mlx-community/Mistral-Small-24B-Instruct-2501-bf16,23.572,2025-02-06,apache-2.0,🔶 fine-tuned on domain-specific datasets,38.66942426997438,62.82829558903709,52.39286892867324,32.25075528700906,19.35123042505593,16.3625,48.83089539007093
mmnga/Llama-3-70B-japanese-suzume-vector-v0.1,70.554,2024-09-19,llama3,🔶 fine-tuned on domain-specific datasets,30.38004447303165,46.48931501748693,50.02266053282724,23.26283987915408,4.809843400447425,10.757812500000002,46.937795508274235
mobiuslabsgmbh/DeepSeek-R1-ReDistill-Llama3-8B-v1.1,8.03,2025-02-16,mit,🔶 fine-tuned on domain-specific datasets,15.806892418961331,37.0396104558128,7.891833484522146,32.85498489425982,2.796420581655479,0.9440104166666662,13.314494680851062
mobiuslabsgmbh/DeepSeek-R1-ReDistill-Qwen-7B-v1.1,7.616,2025-02-16,mit,🔶 fine-tuned on domain-specific datasets,17.737904923149653,34.73151238713281,11.565400479411357,34.96978851963746,2.0134228187919474,8.410677083333333,14.736628250591016
moeru-ai/L3.1-Moe-2x8B-v0.2,13.668,2024-10-25,llama3.1,🤝 base merges and moerges,28.878094301902436,73.47947889377961,32.94589106477927,16.993957703927492,6.711409395973152,11.381770833333329,31.756057919621743
moeru-ai/L3.1-Moe-4x8B-v0.1,24.942,2024-10-23,llama3.1,🤝 base merges and moerges,19.441557290549515,43.3219413378724,27.856764788876916,12.990936555891238,1.230425055928408,3.9812500000000024,27.268026004728128
moeru-ai/L3.1-Moe-4x8B-v0.2,24.942,2024-10-30,llama3.1,🤝 base merges and moerges,18.31051307041189,54.065546084389425,21.33700714055054,10.347432024169184,2.2371364653243813,2.291145833333333,19.58481087470449
monsterapi/Llama-3_1-8B-Instruct-orca-ORPO,16.061,2024-08-30,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",4.832138103419669,22.728914834860394,1.3404688979507675,0.0,0.0,3.0598958333333326,1.8635490543735225
monsterapi/gemma-2-2b-LoRA-MonsterInstruct,2.614,2024-08-05,gemma,🔶 fine-tuned on domain-specific datasets,12.519872991689503,39.02545246612322,11.965057260762338,5.0604229607250755,2.684563758389265,5.41484375,10.968897754137116
mosaicml/mpt-7b,7.0,2024-06-08,apache-2.0,🟢 pretrained,6.032029339143736,21.51990053059216,6.550600790794161,1.5861027190332326,1.342281879194629,2.904947916666668,2.288342198581559
mosama/Qwen2.5-1.5B-Instruct-CoT-Reflection,1.544,2024-12-22,apache-2.0,🔶 fine-tuned on domain-specific datasets,11.862792186560862,28.703949963873633,17.973737754110076,2.719033232628399,1.5659955257270708,1.8666666666666683,18.34736997635934
mrdayl/OpenCogito,3.086,2025-03-07,,🔶 fine-tuned on domain-specific datasets,22.158547225443215,39.33773498761065,26.332720219789724,21.827794561933533,6.711409395973152,11.501302083333336,27.24032210401891
mrdayl/OpenCognito,3.086,2025-03-07,apache-2.0,🔶 fine-tuned on domain-specific datasets,22.28566396506271,40.6216616355714,25.985835789865746,21.148036253776432,6.375838926174497,12.434635416666667,27.14797576832151
mrdayl/OpenCognito-r1,3.086,2025-03-11,apache-2.0,🔶 fine-tuned on domain-specific datasets,22.15261487014885,42.412687225450696,25.595543700365017,19.033232628398792,6.599552572706939,11.775781250000003,27.498891843971627
mrdayl/OpenCognito-r2,3.086,2025-03-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,21.967469611464537,39.58751667797001,25.775897615557778,20.241691842900302,7.494407158836691,11.354166666666671,27.351137706855795
mrdayl/OpenThink,1.777,2025-02-27,apache-2.0,🔶 fine-tuned on domain-specific datasets,12.3979226641244,20.540720842919008,9.176574989757906,28.851963746223564,4.36241610738255,2.010677083333334,9.445183215130024
mrm8488/phi-4-14B-grpo-gsm8k-3e,14.66,2025-02-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,39.20729001022834,68.8533092195375,54.020966104974086,45.2416918429003,11.409395973154364,8.291145833333333,47.42723108747045
mrm8488/phi-4-14B-grpo-limo,14.66,2025-02-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,39.0640880591307,68.12391122222371,53.67590173579206,45.69486404833837,11.521252796420578,8.024479166666667,47.344119385342786
mukaj/Llama-3.1-Hawkish-8B,8.03,2024-12-18,other,"💬 chat models (RLHF, DPO, IFT, ...)",26.581501102977555,67.20468357291985,28.13584109991744,24.3202416918429,5.369127516778524,8.557812499999997,25.901300236406616
