model_dir,bbh_from_subtasks,BBH,abs_diff
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,31.58776856286612,6.253469424299401,25.33429913856672
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7-3ep_0alp_0lam,31.561997255280577,6.443718103679828,25.11827915160075
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_1ep_0alp_0lam,31.774285416798705,6.39987465305757,25.374410763741135
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_7e-7_2ep_0alp_0lam,31.723385001222287,6.482712194466828,25.24067280675546
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-3ep,32.39538094779518,6.085450245131953,26.30993070266323
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep,33.07605664427048,7.179764119844701,25.89629252442578
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam,32.3809171214906,6.757650565553466,25.623266555937132
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_1ep,31.748404240871352,5.959990748201868,25.788413492669484
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_5e-7_3ep_0alp_0lam_2ep,31.99073234678174,6.1123436893783385,25.878388657403402
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam,32.19316379944453,6.240268525979645,25.952895273464883
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_1ep,31.90945593427599,6.292637807025397,25.616818127250593
JayHyeon_Qwen2.5-0.5B-SFT-2e-5-5ep-MDPO_7e-7_3ep_0alp_0lam_2ep,32.18405915852565,6.357407183573582,25.826651974952068
JayHyeon_Qwen2.5-0.5B-SFT-5e-5,31.093810553451657,4.746972667855022,26.346837885596635
JayHyeon_Qwen2.5-0.5B-SFT-5e-5-2ep,31.79879277889672,5.832625611473314,25.966167167423404
JayHyeon_Qwen2.5-0.5B-SFT-5e-5-3ep,32.974820176156996,7.669544389639071,25.305275786517925
JayHyeon_Qwen2.5-0.5B-SFT-5e-5-5ep,32.75980298873716,7.191287458251598,25.56851553048556
JayHyeon_Qwen2.5-0.5B-SFT-7e-5,31.58179005969298,6.35784176033773,25.22394829935525
JayHyeon_Qwen2.5-0.5B-SFT-7e-5-2ep,31.00411318318588,5.463607645078233,25.540505538107645
JayHyeon_Qwen2.5-0.5B-SFT-7e-5-3ep,31.993136322070487,5.984021663044627,26.00911465902586
JayHyeon_Qwen2.5-0.5B-SFT-7e-5-5ep,32.002953673668664,5.343662111309169,26.659291562359495
JayHyeon_Qwen2.5-0.5B-SFT-DPO-1epoch_v1,32.681431427147096,6.136573850240249,26.544857576906846
JayHyeon_Qwen2.5-0.5B-SFT-MDPO-1epoch_v1,32.92581645388506,6.524721998388398,26.401094455496665
JayHyeon_Qwen_0.5-DPOP_1e-6-3ep_0alp_5lam,31.40431891367934,6.140998671919301,25.263320241760038
JayHyeon_Qwen_0.5-DPOP_1e-7-3ep_0alp_5lam,31.88575312560274,6.642106052466649,25.243647073136092
JayHyeon_Qwen_0.5-DPOP_3e-6-1ep_0alp_5lam,32.608064671010915,6.943810696272422,25.664253974738493
JayHyeon_Qwen_0.5-DPOP_3e-6-2ep_0alp_5lam,32.18465643131054,7.149861894529503,25.03479453678104
JayHyeon_Qwen_0.5-DPOP_3e-6-3ep_0alp_5lam,32.24432330896174,6.96901565344555,25.27530765551619
JayHyeon_Qwen_0.5-DPOP_3e-7-1ep_0alp_5lam,31.814291938388127,6.629315516160802,25.184976422227326
JayHyeon_Qwen_0.5-DPOP_3e-7-2ep_0alp_5lam,31.94064593640778,6.682421807383531,25.25822412902425
JayHyeon_Qwen_0.5-DPOP_3e-7-3ep_0alp_5lam,31.530652457997206,6.35458053541051,25.176071922586697
JayHyeon_Qwen_0.5-DPOP_5e-7-1ep_0alp_5lam,31.68335157841944,6.505902199540394,25.177449378879047
JayHyeon_Qwen_0.5-DPOP_5e-7-2ep_0alp_5lam,32.10570160312575,6.769462425761781,25.33623917736397
JayHyeon_Qwen_0.5-DPOP_5e-7-3ep_0alp_5lam,32.03095860505479,6.7976270630017614,25.23333154205303
JayHyeon_Qwen_0.5-DPO_1e-6-3ep_0alp_0lam,32.58499805340021,6.865286941551371,25.71971111184884
JayHyeon_Qwen_0.5-DPO_1e-7-3ep_0alp_0lam,32.25125170893353,7.100430208613126,25.150821500320404
JayHyeon_Qwen_0.5-DPO_3e-6-1ep_0alp_0lam,31.322299007055772,5.926862745098039,25.395436261957734
JayHyeon_Qwen_0.5-DPO_3e-6-2ep_0alp_0lam,32.76001729304927,7.35619576137537,25.403821531673902
JayHyeon_Qwen_0.5-DPO_3e-6-3ep_0alp_0lam,32.674094707635525,7.139829635632065,25.53426507200346
JayHyeon_Qwen_0.5-DPO_3e-7-1ep_0alp_0lam,32.292563083414066,6.931145581520281,25.361417501893786
JayHyeon_Qwen_0.5-DPO_3e-7-2ep_0alp_0lam,32.55735108237259,7.127311158862328,25.430039923510265
JayHyeon_Qwen_0.5-DPO_3e-7-3ep_0alp_0lam,32.58394284267221,7.222719655594354,25.361223187077854
JayHyeon_Qwen_0.5-DPO_5e-7-1ep_0alp_0lam,32.182747858122916,6.663952457695408,25.518795400427507
JayHyeon_Qwen_0.5-DPO_5e-7-2ep_0alp_0lam,32.99192088381941,7.732770540484078,25.25915034333533
JayHyeon_Qwen_0.5-DPO_5e-7-3ep_0alp_0lam,32.712145602920536,7.20213873220521,25.510006870715326
JayHyeon_Qwen_0.5-IPO_5e-7-1ep_0alp_0lam,32.79091360416723,7.733923210075507,25.056990394091724
JayHyeon_Qwen_0.5-IPO_5e-7-3ep_0alp_0lam,32.63844279424728,6.747260572417705,25.891182221829578
JayHyeon_Qwen_0.5-IRPO_1e-6-3ep_1alp_0lam,32.423533348862236,7.213578356761274,25.20995499210096
JayHyeon_Qwen_0.5-IRPO_1e-7-3ep_1alp_0lam,31.980542589655393,6.900346643984839,25.080195945670553
JayHyeon_Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,32.54731912466387,7.306987942817919,25.240331181845953
JayHyeon_Qwen_0.5-IRPO_3e-6-2ep_1alp_0lam,33.14225693635648,7.390762452621842,25.75149448373464
JayHyeon_Qwen_0.5-IRPO_3e-6-3ep_1alp_0lam,33.615180775879836,8.111779105858478,25.503401670021358
JayHyeon_Qwen_0.5-IRPO_3e-7-1ep_1alp_0lam,32.31121828613069,7.0010276210941,25.31019066503659
JayHyeon_Qwen_0.5-IRPO_3e-7-3ep_1alp_0lam,32.57435380157632,7.133620064464142,25.44073373711218
JayHyeon_Qwen_0.5-IRPO_5e-7-1ep_1alp_0lam,32.13578303108222,7.061898931566539,25.07388409951568
JayHyeon_Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,32.660534602971836,7.42829155101919,25.232243051952647
JayHyeon_Qwen_0.5-IRPO_5e-7-3ep_1alp_0lam,32.458923603023145,7.086835437371295,25.37208816565185
JayHyeon_Qwen_0.5-MDPO_0.1_3e-6-3ep_0alp_0lam,32.61453857628517,6.819112125824454,25.795426450460717
JayHyeon_Qwen_0.5-MDPO_0.1_5e-7-3ep_0alp_0lam,31.79765517720094,6.6221693974393405,25.1754857797616
JayHyeon_Qwen_0.5-MDPO_0.3_3e-6-3ep_0alp_0lam,32.15761875013204,6.566535873101143,25.591082877030892
JayHyeon_Qwen_0.5-MDPO_0.3_5e-7-3ep_0alp_0lam,31.77585793744926,6.633772569910765,25.142085367538495
JayHyeon_Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,32.33548545784329,7.674537111648312,24.660948346194978
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,31.754991018753483,6.547597964604411,25.207393054149072
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-2ep_0alp_0lam,31.96623899087389,6.797543498373474,25.168695492500415
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,31.97552188491219,6.479625973677142,25.49589591123505
JayHyeon_Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,32.48229336342538,7.112517981317336,25.369775382108042
JayHyeon_Qwen_0.5-MDPO_0.5_6e-6-3ep_0alp_0lam,32.654545097874596,7.373346017250125,25.28119908062447
JayHyeon_Qwen_0.5-MDPO_0.5_7e-6-3ep_0alp_0lam,32.727391100842645,7.574128764138837,25.153262336703808
JayHyeon_Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,31.296903109264466,6.263411227504701,25.033491881759765
JayHyeon_Qwen_0.5-MDPO_0.7_3e-6-3ep_0alp_0lam,32.209565802617796,6.770439236577431,25.439126566040365
JayHyeon_Qwen_0.5-MDPO_0.7_5e-7-3ep_0alp_0lam,31.80087717709833,6.636595785955174,25.164281391143156
JayHyeon_Qwen_0.5-MDPO_0.9_5e-7-3ep_0alp_0lam,31.946567056727403,6.534335437371297,25.412231619356106
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,32.18020653711832,6.86099852269675,25.319208014421573
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,32.34331515135053,7.109440788491956,25.233874362858575
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,32.269945390948294,6.852004431909751,25.417940959038543
JayHyeon_Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,32.5505796038594,7.2279757961023074,25.32260380775709
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_0alp_0lam,33.13735254746672,7.834260900707316,25.303091646759402
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,32.819936817129644,7.655186826633241,25.164749990496404
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,32.98023644259781,7.67033388545677,25.309902557141037
JayHyeon_Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,32.19547893625386,6.099203002357716,26.09627593389615
JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,32.44192088381941,7.201174679917629,25.24074620390178
JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,32.0906160309283,6.9860820873250375,25.104533943603265
JayHyeon_Qwen_0.5-rDPO_3e-6-1ep_0vpo_const_0.1,32.77967977541808,6.90518932317681,25.87449045224127
JayHyeon_Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,32.45102552473828,6.775212492911929,25.675813031826348
Jimmy19991222_Llama-3-Instruct-8B-SimPO-v0.2,49.837110258210494,29.1238227637126,20.713287494497894
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert-f1-beta10-gamma0.3-lr1.0e-6-1minus-rerun,48.79796567289935,27.755228582197063,21.04273709070229
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_f1-beta10-gamma0.3-lr1.0e-6-scale-log,49.345840367294166,28.613596677525617,20.73224368976855
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,49.16414793938901,27.666183558964235,21.497964380424776
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,49.86088445592742,29.3297318748178,20.53115258110962
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,49.40463886115545,28.390676236054286,21.01396262510116
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,49.160075581298045,28.07503551511944,21.085040066178607
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,49.52489348573605,28.56256683836558,20.96232664737047
Joseph717171_Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,51.774525401412475,30.724096614147957,21.05042878726452
Joseph717171_Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,51.474231271419114,31.46581339489899,20.008417876520124
Josephgflowers_Cinder-Phi-2-V1-F16-gguf,43.96616219689493,22.45340222827221,21.512759968622717
Josephgflowers_Differential-Attention-Liquid-Metal-Tinyllama,29.255611310526703,2.5522242028124382,26.703387107714263
Josephgflowers_TinyLlama-Cinder-Agent-v1,31.160367351776507,3.804167155031377,27.35620019674513
Josephgflowers_TinyLlama-v1.1-Cinders-World,29.979653176003072,3.107714473502144,26.871938702500927
Josephgflowers_TinyLlama_v1.1_math_code-world-test-1,31.463497508928434,4.164017098724634,27.2994804102038
Josephgflowers_Tinyllama-STEM-Cinder-Agent-v1,30.84380842714463,3.731312676862636,27.112495750281994
JungZoona_T3Q-Qwen2.5-14B-Instruct-1M-e3,75.85971930826706,65.46659667305961,10.393122635207448
JungZoona_T3Q-qwen2.5-14b-v1.0-e3,75.85971930826706,65.46659667305961,10.393122635207448
Junhoee_Qwen-Megumin,52.852681245725094,33.64214368642437,19.210537559300725
KSU-HW-SEC_Llama3-70b-SVA-FT-1415,66.50146340680479,51.328741195678994,15.172722211125794
KSU-HW-SEC_Llama3-70b-SVA-FT-500,66.92236023098005,51.8870262488106,15.035333982169448
KSU-HW-SEC_Llama3-70b-SVA-FT-final,66.50146340680479,51.328741195678994,15.172722211125794
KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step,69.03120365165111,55.48536459580824,13.545839055842869
Khetterman_DarkAtom-12B-v3,51.53709655381875,31.6595419899606,19.877554563858148
Khetterman_Kosmos-8B-v1,52.33522858623629,31.75895920189927,20.57626938433702
Kimargin_GPT-NEO-1.3B-wiki,30.263399520469754,3.423611572649296,26.839787947820458
KingNish_Qwen2.5-0.5b-Test-ft,32.31533857529747,6.058845092070314,26.256493483227153
KingNish_Reasoning-Llama-3b-v0.1,43.43359250958279,19.86245115758441,23.571141351998378
KingNish_qwen-1b-continued,29.909543894796364,4.387464099020609,25.522079795775756
KingNish_qwen-1b-continued-v2.1,30.416583041069007,4.197658352409889,26.21892468865912
KingNish_qwen-1b-continued-v2.2,30.586579449667845,4.956068589848116,25.63051085981973
Kquant03_CognitiveFusion2-4x7B-BF16,41.078286111483784,17.689002759870313,23.38928335161347
Kquant03_L3-Pneuma-8B,49.55043317675483,28.82020171626968,20.73023146048515
Krystalan_DRT-o1-14B,63.792753751422914,48.14182185507073,15.650931896352184
Krystalan_DRT-o1-7B,54.67693339610741,35.73893662836844,18.937996767738966
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,39.884465447785175,16.386034485864904,23.49843096192027
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,49.86771544360115,28.008307823364888,21.85940762023626
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,45.57141539616392,22.39171190823084,23.179703487933082
Kukedlc_NeuralSynthesis-7B-v0.1,51.44745481048844,31.83439540006779,19.613059410420647
Kukedlc_NeuralSynthesis-7B-v0.3,51.38078814382177,31.811748341244265,19.569039802577503
Kukedlc_NeuralSynthesis-7b-v0.4-slerp,51.42932549151301,31.99718681136041,19.4321386801526
Kukedlc_Qwen-2.5-7b-Spanish-o1-CoT,56.01947823443537,36.86336502529178,19.15611320914359
Kumar955_Hemanth-llm,52.2494907014536,33.044262388969805,19.205228312483797
LEESM_llama-2-7b-hf-lora-oki100p,34.91675272036978,10.265743141867237,24.651009578502542
LEESM_llama-2-7b-hf-lora-oki10p,35.30929513059229,9.438287176618806,25.871007953973482
LEESM_llama-3-8b-bnb-4b-kowiki231101,41.308056536171776,16.93486814930169,24.373188386870087
LEESM_llama-3-Korean-Bllossom-8B-trexlab-oki10p,43.43012116932071,19.797435760911394,23.632685408409312
LGAI-EXAONE_EXAONE-3.0-7.8B-Instruct,41.74432647784512,17.97733539518049,23.76699108266463
LGAI-EXAONE_EXAONE-3.5-2.4B-Instruct,40.923471137234046,15.94743717105687,24.976033966177177
LGAI-EXAONE_EXAONE-3.5-32B-Instruct,57.60913742720142,39.82420331711213,17.78493411008929
LGAI-EXAONE_EXAONE-3.5-7.8B-Instruct,47.275923043598624,25.65374942082902,21.622173622769605
LLM360_K2,49.71835676523677,28.220402834201128,21.497953931035642
LLM360_K2-Chat,53.58099630242067,33.79382923599304,19.787167066427635
LLM4Binary_llm4decompile-1.3b-v2,32.71808417267588,5.915475430438469,26.80260874223741
Lambent_qwen2.5-reinstruct-alternate-lumen-14B,64.58988582965894,48.989609006737815,15.600276822921124
Langboat_Mengzi3-8B-Chat,46.83725003203178,25.188298449475575,21.648951582556208
LenguajeNaturalAI_leniachat-gemma-2b-v0,30.740211895412035,4.138296963728068,26.601914931683964
LenguajeNaturalAI_leniachat-qwen2-1.5B-v0,36.83559019561201,12.771666354808303,24.06392384080371
LeroyDyer_CheckPoint_A,47.47699745968041,25.80938677777848,21.66761068190193
LeroyDyer_CheckPoint_B,47.7994753783249,26.27124893315022,21.52822644517468
LeroyDyer_CheckPoint_C,45.86421544620759,24.18304052622304,21.68117491998455
LeroyDyer_LCARS_AI_001,42.578875825590146,19.460966800253622,23.117909025336523
LeroyDyer_LCARS_AI_1x4_003_SuperAI,49.19850357370479,28.423430655930204,20.775072917774587
LeroyDyer_LCARS_AI_StarTrek_Computer,44.46191188748296,21.78100309570489,22.680908791778073
LeroyDyer_LCARS_TOP_SCORE,51.27371051825098,31.69912679947687,19.57458371877411
LeroyDyer_Mixtral_AI_SwahiliTron_7b,30.55092453201354,3.211683047233007,27.339241484780533
LeroyDyer_SpydazWebAI_Human_AGI,33.74862127508734,7.445695539873622,26.302925735213716
LeroyDyer_SpydazWebAI_Human_AGI_001,34.334219386048744,8.661200013836998,25.673019372211748
LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b,48.107736108561824,27.74553183153259,20.362204277029235
LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2,48.88172059118469,27.92150509438776,20.960215496796927
LeroyDyer_SpydazWeb_AI_HumanAGI_002,50.438718253893136,29.62691236357759,20.811805890315547
LeroyDyer_SpydazWeb_AI_HumanAI_001,33.440360243051984,8.06526235359233,25.375097889459653
LeroyDyer_SpydazWeb_AI_HumanAI_006,33.01800420981355,6.725319981390316,26.29268422842323
LeroyDyer_SpydazWeb_AI_HumanAI_007,34.156657947436045,8.46281905839016,25.693838889045885
LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT,33.06728717792964,7.033815600268059,26.033471577661583
LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT,33.36316476245584,7.351959868629893,26.011204893825944
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT,35.22609512356862,9.415285279602362,25.810809843966258
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,39.84018786128357,15.599125312205128,24.24106254907844
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,48.58334104291107,27.188612130290466,21.394728912620607
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,45.768864760562735,23.116920348203426,22.65194441235931
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,45.768864760562735,23.177267229663997,22.59159753089874
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,31.584219386048733,5.885758837366411,25.698460548682323
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,44.827466097749216,22.464434124386614,22.363031973362602
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,44.827466097749216,22.728636272258512,22.098829825490704
LeroyDyer_SpydazWeb_AI_HumanAI_RP,33.23017905974429,7.176494579151711,26.053684480592576
LeroyDyer_SpydazWeb_AI_HumanAI_TextVision,33.53661792896598,7.525593201173674,26.011024727792307
LeroyDyer_SpydazWeb_HumanAI_M1,35.632705798398106,10.02754339015283,25.605162408245278
LeroyDyer_SpydazWeb_HumanAI_M2,39.308772552915556,15.397194202296944,23.911578350618612
LeroyDyer_SpydazWeb_HumanAI_M3,31.272572546166238,4.765388996591294,26.507183549574943
LeroyDyer__Spydaz_Web_AI_12,31.633960292107943,4.495993524198578,27.137966767909365
LeroyDyer__Spydaz_Web_AI_14,29.88848127354542,2.162400468558809,27.726080804986612
LeroyDyer__Spydaz_Web_AI_BIBLE_002,32.89070186514165,6.349580156104774,26.541121709036876
LeroyDyer__Spydaz_Web_AI_ChatML_002,31.063835989570943,4.191974214495695,26.87186177507525
LeroyDyer__Spydaz_Web_AI_ChatQA,32.35949383741351,5.599561733978841,26.759932103434668
LeroyDyer__Spydaz_Web_AI_ChatQA_003,31.718114078155363,4.293436202390652,27.42467787576471
LightningRodLabs_Flashlight-v1.0,68.76833310149728,55.15022389243257,13.618109209064706
LightningRodLabs_Flashlight-v1.1,69.01141327534415,55.432811255376855,13.578602019967299
LightningRodLabs_Flashlight-v1.2,32.64526807518731,6.159209487289303,26.486058587898007
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V1,42.87069505821554,19.53491130754225,23.33578375067329
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V2,43.764741906109414,20.19737664058305,23.567365265526362
Lil-R_2_PRYMMAL-ECE-7B-SLERP,55.56642048146725,36.48257004939404,19.083850432073206
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1,30.525797550329685,2.784018230925968,27.74177931940372
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2,30.525797550329685,2.784018230925968,27.74177931940372
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,35.7839880712804,10.612229209084203,25.171758862196192
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,41.904526564708185,17.999676133564762,23.904850431143423
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,29.55092966258663,2.270601109130521,27.28032855345611
LilRg_10PRYMMAL-3B-slerp,53.203770916345036,34.877917500461,18.325853415884033
LilRg_ECE-1B-merge-PRYMMAL,42.34560017690875,19.141465000010825,23.20413517689792
LilRg_ECE_Finetunning,47.32159679073051,26.530834895216355,20.790761895514155
LilRg_PRYMMAL-6B-slerp,28.676215692036116,2.2124311744899985,26.463784517546117
LilRg_PRYMMAL-ECE-7B-SLERP-V3,29.572390849801238,2.290323331352744,27.282067518448493
LilRg_PRYMMAL-ECE-7B-SLERP-V4,29.572390849801238,2.290323331352744,27.282067518448493
LilRg_PRYMMAL-ECE-7B-SLERP-V5,29.572390849801238,2.290323331352744,27.282067518448493
LilRg_PRYMMAL-ECE-7B-SLERP-V6,29.572390849801238,2.290323331352744,27.282067518448493
LilRg_PRYMMAL-ECE-7B-SLERP-V7,29.572390849801238,2.290323331352744,27.282067518448493
LilRg_PRYMMAL-slerp-Merge,53.64156271768926,35.553775523419816,18.087787194269445
LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,48.60092088299632,26.655629407381003,21.945291475615317
LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,49.08161460506796,27.02521610839599,22.05639849667197
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,48.526582322240046,26.37017668673992,22.156405635500125
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,47.38758608456885,24.57473532012109,22.812850764447763
LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,46.94777854416285,24.185738827978955,22.762039716183896
Locutusque_CollectiveLM-Falcon-3-7B,51.05131374222629,30.78734455849681,20.263969183729483
Locutusque_Hercules-6.0-Llama-3.1-8B,48.13303790011954,26.63965184405082,21.49338605606872
Locutusque_Hercules-6.1-Llama-3.1-8B,46.56242376503402,24.151873375413786,22.410550389620234
Locutusque_Llama-3-NeuralHercules-5.0-8B,39.40474241916672,16.34207153663529,23.06267088253143
Locutusque_Llama-3-Yggdrasil-2.0-8B,47.72455142466686,26.922800957191782,20.80175046747508
Locutusque_TinyMistral-248M-v2.5,30.385761123260785,3.181881126755549,27.203879996505236
Luni_StarDust-12b-v1,53.661393631010824,34.44627563758498,19.215117993425842
Luni_StarDust-12b-v2,54.19479534912178,34.95288411454464,19.241911234577145
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3,64.78481476573447,49.31202888085861,15.472785884875854
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5,64.66679318879383,49.50507308185843,15.161720106935405
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6,64.57646219275207,49.104366248398456,15.472095944353619
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,64.22587980411637,48.854078526667685,15.37180127744869
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8,64.64622296537796,49.0341381962539,15.61208476912406
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5,64.51310724242121,49.07822518409933,15.434882058321882
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6,64.57173605698173,48.98525935245095,15.586476704530781
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7,64.96383797869687,49.91009317302106,15.053744805675812
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9,64.88391435015805,49.94686965422407,14.937044695933977
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,65.70671029574325,50.620019436503945,15.086690859239305
Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,49.495216193295846,27.83521213410715,21.660004059188697
Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,35.15036874279285,8.894408584162113,26.255960158630735
Lyte_Llama-3.2-3B-Overthinker,43.20093097952517,20.095582226457157,23.10534875306801
M4-ai_TinyMistral-248M-v3,28.84549938995566,1.7775539303863237,27.067945459569337
MEscriva_ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,30.572861243788097,3.237774271047842,27.335086972740257
MLP-KTLim_llama-3-Korean-Bllossom-8B,49.004556470187666,26.927527973055067,22.0770284971326
MTSAIR_Cotype-Nano,38.649409696014914,14.446870023241225,24.20253967277369
MTSAIR_MultiVerse_70B,61.831342849311774,46.135898982415,15.695443866896774
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1,46.151027445273655,23.990124398411343,22.160903046862312
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3,45.71580899672055,23.698815892387582,22.016993104332965
Magpie-Align_Llama-3-8B-Magpie-Align-v0.1,47.89408101970552,26.69176089392447,21.202320125781046
Magpie-Align_Llama-3-8B-Magpie-Align-v0.1,47.89408101970552,26.289712088654472,21.604368931051045
Magpie-Align_Llama-3-8B-Magpie-Align-v0.3,45.6960506522001,24.311446807587014,21.384603844613085
Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1,47.64157817799906,26.13667696363235,21.504901214366708
Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1,46.22396316468014,24.04053735093787,22.18342581374227
Magpie-Align_MagpieLM-8B-Chat-v0.1,41.72338260055306,18.25580502860485,23.46757757194821
Magpie-Align_MagpieLM-8B-SFT-v0.1,45.52850159555336,23.61231335017796,21.9161882453754
ManoloPueblo_ContentCuisine_1-7B-slerp,51.88437309746964,32.78974404613455,19.09462905133509
ManoloPueblo_LLM_MERGE_CC2,52.093674017104284,33.241073524404655,18.85260049269963
ManoloPueblo_LLM_MERGE_CC3,52.4629054627434,33.23001780763082,19.232887655112577
MarinaraSpaghetti_NemoReRemix-12B,55.36511805668158,36.12470152357596,19.240416533105623
MarinaraSpaghetti_Nemomix-v4.0-12B,52.74986611124783,32.879942700903165,19.86992341034467
Marsouuu_MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,39.527303304939586,15.297499289020854,24.22980401591873
Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial,42.30134304410893,19.019948525917457,23.281394518191476
