experiment_id,N_params_B,D_tokens_B,Q_score,val_loss,data_type,N,D,L_classic,censored
N4.0_D0300_Q0.9,4.0,300,0.9,1.9926,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
N4.0_D0300_Q0.95,4.0,300,0.95,2.0785,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
N4.0_D0300_Q1.0,4.0,300,1.0,2.2315,calibrated,4000000000.0,300000000000.0,2.1620875605547796,False
N4.0_D0500_Q0.05,4.0,500,0.05,0.5,calibrated,4000000000.0,500000000000.0,2.128620363500504,True
N4.0_D0500_Q0.1,4.0,500,0.1,0.5,calibrated,4000000000.0,500000000000.0,2.128620363500504,True
N4.0_D0500_Q0.2,4.0,500,0.2,0.5,calibrated,4000000000.0,500000000000.0,2.128620363500504,True
N4.0_D0500_Q0.3,4.0,500,0.3,0.6833,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D0500_Q0.4,4.0,500,0.4,0.888,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D0500_Q0.5,4.0,500,0.5,1.0678,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D0500_Q0.6,4.0,500,0.6,1.2876,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D0500_Q0.7,4.0,500,0.7,1.5155,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D0500_Q0.8,4.0,500,0.8,1.7157,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D0500_Q0.9,4.0,500,0.9,1.9644,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D0500_Q0.95,4.0,500,0.95,1.9848,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D0500_Q1.0,4.0,500,1.0,2.1365,calibrated,4000000000.0,500000000000.0,2.128620363500504,False
N4.0_D1000_Q0.05,4.0,1000,0.05,0.5,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,True
N4.0_D1000_Q0.1,4.0,1000,0.1,0.5,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,True
N4.0_D1000_Q0.2,4.0,1000,0.2,0.5,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,True
N4.0_D1000_Q0.3,4.0,1000,0.3,0.6866,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D1000_Q0.4,4.0,1000,0.4,0.8604,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D1000_Q0.5,4.0,1000,0.5,1.1039,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D1000_Q0.6,4.0,1000,0.6,1.2945,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D1000_Q0.7,4.0,1000,0.7,1.4835,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D1000_Q0.8,4.0,1000,0.8,1.7176,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D1000_Q0.9,4.0,1000,0.9,1.8943,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D1000_Q0.95,4.0,1000,0.95,1.9293,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D1000_Q1.0,4.0,1000,1.0,2.1308,calibrated,4000000000.0,1000000000000.0,2.0902262622861545,False
N4.0_D2000_Q0.05,4.0,2000,0.05,0.5,calibrated,4000000000.0,2000000000000.0,2.058606566882573,True
N4.0_D2000_Q0.1,4.0,2000,0.1,0.5,calibrated,4000000000.0,2000000000000.0,2.058606566882573,True
N4.0_D2000_Q0.2,4.0,2000,0.2,0.5,calibrated,4000000000.0,2000000000000.0,2.058606566882573,True
N4.0_D2000_Q0.3,4.0,2000,0.3,0.642,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N4.0_D2000_Q0.4,4.0,2000,0.4,0.8502,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N4.0_D2000_Q0.5,4.0,2000,0.5,1.0844,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N4.0_D2000_Q0.6,4.0,2000,0.6,1.281,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N4.0_D2000_Q0.7,4.0,2000,0.7,1.4643,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N4.0_D2000_Q0.8,4.0,2000,0.8,1.6704,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N4.0_D2000_Q0.9,4.0,2000,0.9,1.8145,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N4.0_D2000_Q0.95,4.0,2000,0.95,1.9664,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N4.0_D2000_Q1.0,4.0,2000,1.0,2.0978,calibrated,4000000000.0,2000000000000.0,2.058606566882573,False
N6.9_D0005_Q0.05,6.9,5,0.05,0.5,calibrated,6900000000.0,5000000000.0,2.6639173596946377,True
N6.9_D0005_Q0.1,6.9,5,0.1,0.5,calibrated,6900000000.0,5000000000.0,2.6639173596946377,True
N6.9_D0005_Q0.2,6.9,5,0.2,0.5546,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q0.3,6.9,5,0.3,0.7947,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q0.4,6.9,5,0.4,1.0436,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q0.5,6.9,5,0.5,1.3381,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q0.6,6.9,5,0.6,1.6422,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q0.7,6.9,5,0.7,1.8729,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q0.8,6.9,5,0.8,2.1078,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q0.9,6.9,5,0.9,2.465,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q0.95,6.9,5,0.95,2.5263,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0005_Q1.0,6.9,5,1.0,2.633,calibrated,6900000000.0,5000000000.0,2.6639173596946377,False
N6.9_D0010_Q0.05,6.9,10,0.05,0.5,calibrated,6900000000.0,10000000000.0,2.5244775067272833,True
N6.9_D0010_Q0.1,6.9,10,0.1,0.5,calibrated,6900000000.0,10000000000.0,2.5244775067272833,True
N6.9_D0010_Q0.2,6.9,10,0.2,0.5272,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q0.3,6.9,10,0.3,0.7496,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q0.4,6.9,10,0.4,1.0046,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q0.5,6.9,10,0.5,1.2545,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q0.6,6.9,10,0.6,1.4702,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q0.7,6.9,10,0.7,1.7949,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q0.8,6.9,10,0.8,2.0045,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q0.9,6.9,10,0.9,2.2827,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q0.95,6.9,10,0.95,2.3738,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0010_Q1.0,6.9,10,1.0,2.514,calibrated,6900000000.0,10000000000.0,2.5244775067272833,False
N6.9_D0020_Q0.05,6.9,20,0.05,0.5,calibrated,6900000000.0,20000000000.0,2.409640968339973,True
N6.9_D0020_Q0.1,6.9,20,0.1,0.5,calibrated,6900000000.0,20000000000.0,2.409640968339973,True
N6.9_D0020_Q0.2,6.9,20,0.2,0.5,calibrated,6900000000.0,20000000000.0,2.409640968339973,True
N6.9_D0020_Q0.3,6.9,20,0.3,0.7321,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0020_Q0.4,6.9,20,0.4,0.9636,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0020_Q0.5,6.9,20,0.5,1.2142,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0020_Q0.6,6.9,20,0.6,1.4457,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0020_Q0.7,6.9,20,0.7,1.6657,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0020_Q0.8,6.9,20,0.8,1.9664,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0020_Q0.9,6.9,20,0.9,2.1852,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0020_Q0.95,6.9,20,0.95,2.2902,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0020_Q1.0,6.9,20,1.0,2.4144,calibrated,6900000000.0,20000000000.0,2.409640968339973,False
N6.9_D0050_Q0.05,6.9,50,0.05,0.5,calibrated,6900000000.0,50000000000.0,2.288324426499277,True
N6.9_D0050_Q0.1,6.9,50,0.1,0.5,calibrated,6900000000.0,50000000000.0,2.288324426499277,True
N6.9_D0050_Q0.2,6.9,50,0.2,0.5,calibrated,6900000000.0,50000000000.0,2.288324426499277,True
N6.9_D0050_Q0.3,6.9,50,0.3,0.6906,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0050_Q0.4,6.9,50,0.4,0.9193,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0050_Q0.5,6.9,50,0.5,1.1536,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0050_Q0.6,6.9,50,0.6,1.3376,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0050_Q0.7,6.9,50,0.7,1.6134,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0050_Q0.8,6.9,50,0.8,1.8718,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0050_Q0.9,6.9,50,0.9,2.0446,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0050_Q0.95,6.9,50,0.95,2.1785,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0050_Q1.0,6.9,50,1.0,2.2898,calibrated,6900000000.0,50000000000.0,2.288324426499277,False
N6.9_D0100_Q0.05,6.9,100,0.05,0.5,calibrated,6900000000.0,100000000000.0,2.2151556638464713,True
N6.9_D0100_Q0.1,6.9,100,0.1,0.5,calibrated,6900000000.0,100000000000.0,2.2151556638464713,True
N6.9_D0100_Q0.2,6.9,100,0.2,0.5,calibrated,6900000000.0,100000000000.0,2.2151556638464713,True
N6.9_D0100_Q0.3,6.9,100,0.3,0.6647,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0100_Q0.4,6.9,100,0.4,0.882,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0100_Q0.5,6.9,100,0.5,1.1201,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0100_Q0.6,6.9,100,0.6,1.3304,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0100_Q0.7,6.9,100,0.7,1.5242,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0100_Q0.8,6.9,100,0.8,1.818,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0100_Q0.9,6.9,100,0.9,1.9399,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0100_Q0.95,6.9,100,0.95,2.1119,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0100_Q1.0,6.9,100,1.0,2.2368,calibrated,6900000000.0,100000000000.0,2.2151556638464713,False
N6.9_D0150_Q0.05,6.9,150,0.05,0.5,calibrated,6900000000.0,150000000000.0,2.178495553062527,True
N6.9_D0150_Q0.1,6.9,150,0.1,0.5,calibrated,6900000000.0,150000000000.0,2.178495553062527,True
N6.9_D0150_Q0.2,6.9,150,0.2,0.5,calibrated,6900000000.0,150000000000.0,2.178495553062527,True
N6.9_D0150_Q0.3,6.9,150,0.3,0.647,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0150_Q0.4,6.9,150,0.4,0.8733,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0150_Q0.5,6.9,150,0.5,1.1217,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0150_Q0.6,6.9,150,0.6,1.3204,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0150_Q0.7,6.9,150,0.7,1.4831,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0150_Q0.8,6.9,150,0.8,1.7305,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0150_Q0.9,6.9,150,0.9,2.0057,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0150_Q0.95,6.9,150,0.95,2.0784,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0150_Q1.0,6.9,150,1.0,2.2001,calibrated,6900000000.0,150000000000.0,2.178495553062527,False
N6.9_D0300_Q0.05,6.9,300,0.05,0.5,calibrated,6900000000.0,300000000000.0,2.1247054276187614,True
N6.9_D0300_Q0.1,6.9,300,0.1,0.5,calibrated,6900000000.0,300000000000.0,2.1247054276187614,True
N6.9_D0300_Q0.2,6.9,300,0.2,0.5,calibrated,6900000000.0,300000000000.0,2.1247054276187614,True
N6.9_D0300_Q0.3,6.9,300,0.3,0.6383,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0300_Q0.4,6.9,300,0.4,0.8495,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0300_Q0.5,6.9,300,0.5,1.0664,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0300_Q0.6,6.9,300,0.6,1.2789,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0300_Q0.7,6.9,300,0.7,1.4947,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0300_Q0.8,6.9,300,0.8,1.6963,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0300_Q0.9,6.9,300,0.9,1.9181,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0300_Q0.95,6.9,300,0.95,1.98,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0300_Q1.0,6.9,300,1.0,2.1543,calibrated,6900000000.0,300000000000.0,2.1247054276187614,False
N6.9_D0500_Q0.05,6.9,500,0.05,0.5,calibrated,6900000000.0,500000000000.0,2.091238230564486,True
N6.9_D0500_Q0.1,6.9,500,0.1,0.5,calibrated,6900000000.0,500000000000.0,2.091238230564486,True
N6.9_D0500_Q0.2,6.9,500,0.2,0.5,calibrated,6900000000.0,500000000000.0,2.091238230564486,True
N6.9_D0500_Q0.3,6.9,500,0.3,0.6224,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D0500_Q0.4,6.9,500,0.4,0.8513,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D0500_Q0.5,6.9,500,0.5,1.0567,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D0500_Q0.6,6.9,500,0.6,1.2524,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D0500_Q0.7,6.9,500,0.7,1.4759,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D0500_Q0.8,6.9,500,0.8,1.6838,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D0500_Q0.9,6.9,500,0.9,1.9071,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D0500_Q0.95,6.9,500,0.95,1.9975,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D0500_Q1.0,6.9,500,1.0,2.1285,calibrated,6900000000.0,500000000000.0,2.091238230564486,False
N6.9_D1000_Q0.05,6.9,1000,0.05,0.5,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,True
N6.9_D1000_Q0.1,6.9,1000,0.1,0.5,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,True
N6.9_D1000_Q0.2,6.9,1000,0.2,0.5,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,True
N6.9_D1000_Q0.3,6.9,1000,0.3,0.6085,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D1000_Q0.4,6.9,1000,0.4,0.8559,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D1000_Q0.5,6.9,1000,0.5,1.0114,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D1000_Q0.6,6.9,1000,0.6,1.2482,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D1000_Q0.7,6.9,1000,0.7,1.4349,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D1000_Q0.8,6.9,1000,0.8,1.6614,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D1000_Q0.9,6.9,1000,0.9,1.837,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D1000_Q0.95,6.9,1000,0.95,1.9432,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D1000_Q1.0,6.9,1000,1.0,2.0548,calibrated,6900000000.0,1000000000000.0,2.0528441293501363,False
N6.9_D2000_Q0.05,6.9,2000,0.05,0.5,calibrated,6900000000.0,2000000000000.0,2.021224433946555,True
N6.9_D2000_Q0.1,6.9,2000,0.1,0.5,calibrated,6900000000.0,2000000000000.0,2.021224433946555,True
N6.9_D2000_Q0.2,6.9,2000,0.2,0.5,calibrated,6900000000.0,2000000000000.0,2.021224433946555,True
N6.9_D2000_Q0.3,6.9,2000,0.3,0.6165,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N6.9_D2000_Q0.4,6.9,2000,0.4,0.8294,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N6.9_D2000_Q0.5,6.9,2000,0.5,1.005,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N6.9_D2000_Q0.6,6.9,2000,0.6,1.2332,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N6.9_D2000_Q0.7,6.9,2000,0.7,1.4283,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N6.9_D2000_Q0.8,6.9,2000,0.8,1.651,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N6.9_D2000_Q0.9,6.9,2000,0.9,1.8064,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N6.9_D2000_Q0.95,6.9,2000,0.95,1.9399,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N6.9_D2000_Q1.0,6.9,2000,1.0,1.9935,calibrated,6900000000.0,2000000000000.0,2.021224433946555,False
N12_D0005_Q0.05,12.0,5,0.05,0.5,calibrated,12000000000.0,5000000000.0,2.6324383162157177,True
N12_D0005_Q0.1,12.0,5,0.1,0.5,calibrated,12000000000.0,5000000000.0,2.6324383162157177,True
N12_D0005_Q0.2,12.0,5,0.2,0.5,calibrated,12000000000.0,5000000000.0,2.6324383162157177,True
N12_D0005_Q0.3,12.0,5,0.3,0.7234,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0005_Q0.4,12.0,5,0.4,1.0113,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0005_Q0.5,12.0,5,0.5,1.2841,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0005_Q0.6,12.0,5,0.6,1.5682,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0005_Q0.7,12.0,5,0.7,1.7793,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0005_Q0.8,12.0,5,0.8,2.0752,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0005_Q0.9,12.0,5,0.9,2.3423,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0005_Q0.95,12.0,5,0.95,2.4625,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0005_Q1.0,12.0,5,1.0,2.701,calibrated,12000000000.0,5000000000.0,2.6324383162157177,False
N12_D0010_Q0.05,12.0,10,0.05,0.5,calibrated,12000000000.0,10000000000.0,2.4929984632483633,True
N12_D0010_Q0.1,12.0,10,0.1,0.5,calibrated,12000000000.0,10000000000.0,2.4929984632483633,True
N12_D0010_Q0.2,12.0,10,0.2,0.5,calibrated,12000000000.0,10000000000.0,2.4929984632483633,True
N12_D0010_Q0.3,12.0,10,0.3,0.6963,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0010_Q0.4,12.0,10,0.4,0.9487,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0010_Q0.5,12.0,10,0.5,1.1986,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0010_Q0.6,12.0,10,0.6,1.4595,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0010_Q0.7,12.0,10,0.7,1.7275,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0010_Q0.8,12.0,10,0.8,1.9842,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0010_Q0.9,12.0,10,0.9,2.1983,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0010_Q0.95,12.0,10,0.95,2.3535,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0010_Q1.0,12.0,10,1.0,2.4582,calibrated,12000000000.0,10000000000.0,2.4929984632483633,False
N12_D0020_Q0.05,12.0,20,0.05,0.5,calibrated,12000000000.0,20000000000.0,2.378161924861053,True
N12_D0020_Q0.1,12.0,20,0.1,0.5,calibrated,12000000000.0,20000000000.0,2.378161924861053,True
N12_D0020_Q0.2,12.0,20,0.2,0.5,calibrated,12000000000.0,20000000000.0,2.378161924861053,True
N12_D0020_Q0.3,12.0,20,0.3,0.6648,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0020_Q0.4,12.0,20,0.4,0.9074,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0020_Q0.5,12.0,20,0.5,1.1529,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0020_Q0.6,12.0,20,0.6,1.4022,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0020_Q0.7,12.0,20,0.7,1.6378,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0020_Q0.8,12.0,20,0.8,1.9488,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0020_Q0.9,12.0,20,0.9,2.1859,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0020_Q0.95,12.0,20,0.95,2.2362,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0020_Q1.0,12.0,20,1.0,2.3472,calibrated,12000000000.0,20000000000.0,2.378161924861053,False
N12_D0050_Q0.05,12.0,50,0.05,0.5,calibrated,12000000000.0,50000000000.0,2.256845383020357,True
N12_D0050_Q0.1,12.0,50,0.1,0.5,calibrated,12000000000.0,50000000000.0,2.256845383020357,True
N12_D0050_Q0.2,12.0,50,0.2,0.5,calibrated,12000000000.0,50000000000.0,2.256845383020357,True
N12_D0050_Q0.3,12.0,50,0.3,0.6406,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0050_Q0.4,12.0,50,0.4,0.8712,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0050_Q0.5,12.0,50,0.5,1.1272,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0050_Q0.6,12.0,50,0.6,1.3567,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0050_Q0.7,12.0,50,0.7,1.542,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0050_Q0.8,12.0,50,0.8,1.7878,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0050_Q0.9,12.0,50,0.9,2.0117,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0050_Q0.95,12.0,50,0.95,2.1497,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0050_Q1.0,12.0,50,1.0,2.2387,calibrated,12000000000.0,50000000000.0,2.256845383020357,False
N12_D0100_Q0.05,12.0,100,0.05,0.5,calibrated,12000000000.0,100000000000.0,2.1836766203675513,True
N12_D0100_Q0.1,12.0,100,0.1,0.5,calibrated,12000000000.0,100000000000.0,2.1836766203675513,True
N12_D0100_Q0.2,12.0,100,0.2,0.5,calibrated,12000000000.0,100000000000.0,2.1836766203675513,True
N12_D0100_Q0.3,12.0,100,0.3,0.6166,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0100_Q0.4,12.0,100,0.4,0.8496,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0100_Q0.5,12.0,100,0.5,1.0745,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0100_Q0.6,12.0,100,0.6,1.3174,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0100_Q0.7,12.0,100,0.7,1.5083,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0100_Q0.8,12.0,100,0.8,1.762,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0100_Q0.9,12.0,100,0.9,1.9734,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0100_Q0.95,12.0,100,0.95,2.0303,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0100_Q1.0,12.0,100,1.0,2.2111,calibrated,12000000000.0,100000000000.0,2.1836766203675513,False
N12_D0150_Q0.05,12.0,150,0.05,0.5,calibrated,12000000000.0,150000000000.0,2.147016509583607,True
N12_D0150_Q0.1,12.0,150,0.1,0.5,calibrated,12000000000.0,150000000000.0,2.147016509583607,True
N12_D0150_Q0.2,12.0,150,0.2,0.5,calibrated,12000000000.0,150000000000.0,2.147016509583607,True
N12_D0150_Q0.3,12.0,150,0.3,0.5971,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0150_Q0.4,12.0,150,0.4,0.8028,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0150_Q0.5,12.0,150,0.5,1.04,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0150_Q0.6,12.0,150,0.6,1.2578,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0150_Q0.7,12.0,150,0.7,1.4982,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0150_Q0.8,12.0,150,0.8,1.6931,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0150_Q0.9,12.0,150,0.9,2.013,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0150_Q0.95,12.0,150,0.95,2.0249,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0150_Q1.0,12.0,150,1.0,2.0668,calibrated,12000000000.0,150000000000.0,2.147016509583607,False
N12_D0300_Q0.05,12.0,300,0.05,0.5,calibrated,12000000000.0,300000000000.0,2.0932263841398413,True
N12_D0300_Q0.1,12.0,300,0.1,0.5,calibrated,12000000000.0,300000000000.0,2.0932263841398413,True
N12_D0300_Q0.2,12.0,300,0.2,0.5,calibrated,12000000000.0,300000000000.0,2.0932263841398413,True
N12_D0300_Q0.3,12.0,300,0.3,0.5782,calibrated,12000000000.0,300000000000.0,2.0932263841398413,False
N12_D0300_Q0.4,12.0,300,0.4,0.7936,calibrated,12000000000.0,300000000000.0,2.0932263841398413,False
