id,domain,fineweb_edu,fluency_en,modernbert_cleanliness,modernbert_readability,modernbert_reasoning,modernbert_professionalism,dsir_books,dsir_wiki,dsir_math,qurater,ad_en,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length,content_chars,content_latex_marks,content_digit_frac,content_alpha_frac
BkiUfDXxK6nrxl9bPMXn,stackexchange,0.9002556800842285,0.1185302734375,-0.9873046875,-0.4974365234375,-0.021647135416666668,-0.3429361979166667,-3344.36118988,-3372.59601734,-3178.69189875,1.75030517578125,0.388671875,380.0,46.0,4.91653428,50.526315789473685,25.151777970511716,1.611047180667434,1.726121979286536,28.95125209630477,32.608695652173914,0.5590836368028463,6.860526315789474,3459,0,0.005203816131830009,0.7484822202948829
BkiUdgg5qoYAnrRn_guZ,stackexchange,0.7875000238418579,0.09326171875,-1.9986979166666667,-0.6761881510416666,0.3807373046875,-0.5238444010416666,-1303.27144545,-1379.76869668,-1350.55555764,0.828369140625,0.46484375,208.0,12.0,4.36485043,52.88461538461539,19.953234606391263,8.695652173913043,6.086956521739131,49.22729159981827,86.66666666666667,0.3732782369146006,4.975961538461538,1283,0,0.006235385814497272,0.8004676539360873
BkiUfGo5qoTAhv86i5Vk,stackexchange,1.5730736255645752,0.005859375,-1.7058919270833333,-0.7772216796875,0.042643229166666664,-0.5830078125,-5300.92599909,-5360.63071525,-5066.42301809,-1.306915283203125,0.41796875,282.0,13.0,4.50079866,47.5177304964539,36.976814212586575,19.726285983954696,1.2269938650306749,23.950377281512385,32.78688524590164,0.8534964161938363,7.51418439716312,3321,1,0.007828967178560674,0.6302318578741343
BkiUa6M5qoYDgceeia_F,stackexchange,2.5119385719299316,0.1251220703125,-1.4212239583333333,-0.59326171875,-0.3907877604166667,-0.4303385416666667,-2334.55956192,-2345.44199711,-2083.26994042,3.6821136474609375,0.1953125,338.0,20.0,4.65432914,46.15384615384615,25.741029641185648,2.2284122562674096,2.9247910863509747,16.782309980257672,78.57142857142857,0.8750095043439543,4.2485207100591715,1923,40,0.004160166406656267,0.7425897035881436
BkiUdUw4uzlgqFq2SZst,stackexchange,0.5711414813995361,0.205078125,-0.9947916666666666,-0.3097330729166667,0.34228515625,-0.14615885416666666,-3410.40506681,-3431.09717075,-3261.20191515,-1.4849853515625,0.40234375,178.0,65.0,4.52197289,64.60674157303372,41.30252100840336,8.316008316008316,12.127512127512126,21.331266660855146,27.11864406779661,3.093247053707502,8.106741573033707,2380,12,0.019327731092436976,0.5869747899159664
BkiUd-XxK1Thg9qFeHzC,stackexchange,1.3089284896850586,0.1123046875,-1.93115234375,-0.389404296875,0.7073567708333334,-0.15812174479166666,-1195.037884,-1285.62825532,-1231.33702719,-0.2216796875,0.4443359375,193.0,14.0,4.45936975,59.067357512953365,21.286660359508033,4.201680672268908,5.042016806722689,36.867594395129956,66.66666666666666,0.03958828186856691,4.316062176165803,1057,0,0.000946073793755913,0.7871333964049196
BkiUclDxK1fBGwCLMEIl,stackexchange,0.7819505929946899,0.04833984375,-1.1497395833333333,-0.396240234375,0.3343098958333333,-0.376953125,-1087.65309349,-1121.13702733,-1073.15964088,-0.909332275390625,0.3271484375,77.0,5.0,3.83493344,68.83116883116884,30.48780487804879,2.7079303675048356,0.0,22.325656552902416,28.57142857142857,0.724893437620377,6.714285714285714,738,0,0.005420054200542005,0.6951219512195121
BkiUa3rxaL3SugEfJcTQ,stackexchange,1.3525749444961548,0.02685546875,-0.8382161458333334,-0.564697265625,0.77606201171875,-0.06624348958333333,-1289.95202423,-1337.87946052,-1257.30424479,-0.65380859375,0.197265625,103.0,13.0,4.19650239,73.7864077669903,27.40560292326431,1.6556291390728477,0.0,27.48289707574843,41.17647058823529,0.9389671361502347,5.864077669902913,821,5,0.0097442143727162,0.7259439707673568
BkiUexI5qhLBgmacwFkK,stackexchange,2.7644057273864746,-0.078125,-1.5,-1.0390625,0.3264567057291667,-0.4524739583333333,-1033.01887747,-1061.27477831,-995.17385576,3.70263671875,0.3984375,141.0,11.0,4.16276259,56.73758865248227,19.61231470923603,9.180790960451978,8.898305084745763,51.50453253169276,100.0,0.2664298401420959,5.0212765957446805,877,4,0.0034207525655644243,0.8038768529076397
BkiUc_c4uzlhXkpzXPBA,stackexchange,2.1086344718933105,0.06640625,-0.6626993815104166,-0.1527099609375,0.323486328125,-0.15071614583333334,-1556.59835482,-1596.19852508,-1430.79757326,-1.04931640625,0.388671875,140.0,15.0,4.16141628,55.714285714285715,39.40990516332982,2.380952380952381,6.462585034013606,24.815367062040792,33.33333333333333,3.7770562770562766,4.2,949,0,0.0136986301369863,0.6059009483667018
BkiUfVE5qhLBgmacwqrK,stackexchange,1.4292466640472412,-0.06640625,-1.1204427083333333,-0.6048177083333334,-0.2980550130208333,-0.4855143229166667,-2511.20053577,-2690.19034325,-2566.50299595,3.291290283203125,0.1962890625,485.0,29.0,4.91742735,44.74226804123712,22.030981067125637,1.3181019332161688,1.4059753954305798,25.529966519099496,60.0,1.0738239588866831,4.692783505154639,2905,0,0.0037865748709122204,0.7796901893287436
BkiUd9M5qhLBU3f_QV1M,stackexchange,1.0578324794769287,0.24853515625,-1.2249348958333333,-0.381591796875,0.2634480794270833,-0.2591552734375,-3395.39876301,-3432.56509895,-3273.27557909,-1.950439453125,0.333984375,186.0,26.0,4.7234237,68.27956989247312,37.64913831197525,2.21606648199446,6.094182825484765,12.811254816821943,23.076923076923077,2.4201498964071098,7.763440860215054,2263,0,0.014582412726469289,0.6235086168802475
BkiUfJbxK7IDA31U1zMD,stackexchange,1.92387855052948,0.24462890625,-1.1529947916666667,-0.3750813802083333,-0.09977213541666667,-0.2861328125,-3647.79205612,-3926.89388468,-3406.89771761,1.2940673828125,0.3125,570.0,40.0,4.91543149,38.421052631578945,31.836846427593755,0.6397441023590564,1.919232307077169,29.0286590457719,52.112676056338024,1.9074465586093496,4.387719298245614,3653,0,0.003011223651793047,0.6816315357240624
BkiUdhc4uzlhiT5TDAEl,stackexchange,2.431131362915039,-0.115234375,-1.1064453125,-0.3333333333333333,-0.20463053385416666,0.09928385416666667,-2672.35311687,-2666.88038436,-2084.70805205,4.358154296875,0.2734375,219.0,12.0,4.47475991,53.42465753424658,33.77001455604076,7.042253521126761,4.333694474539545,19.97327329799209,61.111111111111114,0.48637728637728644,4.2146118721461185,1374,70,0.009461426491994178,0.6622998544395924
BkiUdnA4dbghTeUMVARc,stackexchange,0.9687135219573975,0.03173828125,-1.2339680989583333,-0.2578125,0.23274739583333334,-0.37646484375,-2671.81988816,-2745.70728672,-2610.70108798,-0.99609375,0.3818359375,183.0,45.0,4.48689345,63.387978142076506,44.89003880983182,2.1875,2.109375,23.25732873441413,20.833333333333336,0.05789350926296148,6.994535519125683,2319,0,0.0008624407072013799,0.5510996119016818
BkiUcijxK0wg09FXVF5J,stackexchange,0.8066782355308533,-0.01171875,-1.5725911458333333,-0.5452067057291666,0.2762858072916667,-0.2998046875,-1729.78894857,-1789.25083248,-1672.71053209,-1.491455078125,0.3251953125,151.0,20.0,4.29418942,62.913907284768214,25.437928408225446,2.1042084168336674,1.6032064128256511,36.54580164408809,45.83333333333333,0.6934330729511452,6.6092715231788075,1313,0,0.014470677837014471,0.7456207159177456
BkiUd0Y4eIZjyphZvP5k,stackexchange,1.096703290939331,0.224853515625,-0.9713541666666666,-0.37890625,0.5442301432291666,-0.19596354166666666,-1678.05547347,-1769.61825292,-1648.10074882,1.303466796875,-0.1004638671875,270.0,24.0,4.58462544,51.85185185185185,22.661396574440047,1.2722646310432568,2.374893977947413,32.88267674719808,90.9090909090909,0.1797418405564473,4.366666666666666,1518,0,0.0032938076416337285,0.7733860342555995
BkiUaM7xK3YB9ohkJSxo,stackexchange,1.7530019283294678,-0.0419921875,-1.2867838541666667,-0.5032145182291666,0.5984700520833334,-0.2412109375,-1463.4920676,-1553.38207427,-1475.70736219,1.6441650390625,0.361328125,241.0,19.0,4.54394032,53.11203319502075,22.950819672131146,2.8957528957528957,1.7374517374517375,26.92841861278271,68.75,0.574980574980575,4.2987551867219915,1342,0,0.0014903129657228018,0.7704918032786885
BkiUdk44eIOjSHWcvrdq,stackexchange,3.4728500843048096,0.10302734375,-1.1017189025878906,-0.2982584635416667,0.3552652994791667,-0.12825520833333334,-1784.78975492,-1859.95333527,-1657.14461119,-0.1912841796875,0.4833984375,200.0,12.0,4.41502693,53.5,34.45318084345962,4.472843450479233,6.070287539936102,15.367451083278777,27.027027027027028,3.5598246370211557,4.695,1399,0,0.015725518227305217,0.6554681915654038
BkiUdgXxK0wg09lKCls3,stackexchange,1.2168726921081543,0.14990234375,-2.012298583984375,-0.6115926106770834,0.115478515625,-0.44091796875,-1083.88197135,-1094.97862067,-911.02849671,0.654052734375,0.4716796875,75.0,5.0,3.86898192,74.66666666666667,38.55855855855855,6.837606837606838,0.0,21.070244930388373,33.33333333333333,5.981252789763428,4.68,555,3,0.018018018018018018,0.6144144144144145
BkiUdrvxK03BfJXww4Ar,stackexchange,1.8874411582946777,0.180419921875,-1.2604166666666667,-0.6344807942708334,-0.33331553141276044,-0.3013509114583333,-5146.18212586,-5453.11605245,-4883.7507955,-0.6923828125,0.3212890625,785.0,89.0,5.20951502,41.65605095541402,27.741330834114336,1.0757314974182444,2.323580034423408,26.90193295279652,35.18518518518518,0.6626661844917703,5.921019108280254,6402,0,0.002655420181193377,0.5731021555763823
BkiUaVY25V5hc_OxvXhg,stackexchange,1.6829018592834473,0.178131103515625,-1.3919270833333333,-0.63037109375,0.058064778645833336,-0.3617350260416667,-2493.32331295,-2559.56008265,-2363.39762351,1.507568359375,0.42578125,252.0,25.0,4.33828239,42.857142857142854,49.19406834300452,3.8975501113585747,2.2271714922048997,26.528934918275972,25.423728813559322,25.936911201516317,3.5634920634920637,1551,0,0.07092198581560284,0.5080593165699548
BkiUdbs25V5jB4AVRtLI,stackexchange,1.2827094793319702,0.0712890625,-1.546142578125,-0.3206380208333333,0.018758138020833332,-0.3424479166666667,-2454.94412228,-2459.91153983,-2318.31032232,-1.34124755859375,0.3154296875,208.0,36.0,4.48882748,54.32692307692307,26.904176904176907,1.8022938285090113,1.7476788640087382,50.82675834315984,46.835443037974684,3.098738405107663,8.802884615384615,2442,0,0.018837018837018837,0.730958230958231
BkiUchTxK6-gDw5AumrI,stackexchange,1.4702386856079102,0.0546875,-2.1393229166666665,-0.47412109375,0.5459798177083334,-0.3297526041666667,-1180.22335349,-1230.23778909,-1168.69725098,-0.2700042724609375,0.416015625,173.0,9.0,4.41758234,62.42774566473989,20.966084275436785,3.870967741935484,2.5806451612903225,32.777086348697495,100.0,0.6802721088435374,4.479768786127168,973,0,0.006166495375128468,0.7903391572456321
BkiUgLHxK7IDBqEWV7GS,stackexchange,0.9334069490432739,-0.0078125,-1.4384765625,-0.5708414713541666,0.10563151041666667,-0.4156901041666667,-3184.41042778,-3225.26542952,-2951.88275646,-0.3297119140625,0.2958984375,331.0,56.0,4.86999831,52.87009063444109,36.64965986394558,3.041144901610018,4.382826475849732,25.43947355486513,28.000000000000004,0.052083333333333336,6.755287009063444,3528,0,0.0002834467120181406,0.6335034013605442
BkiUdiM5qWTBBvMd7TvG,stackexchange,1.0429024696350098,0.23211669921875,-1.3710530598958333,-0.5048017501831055,0.06927490234375,-0.2561848958333333,-4041.10535174,-4070.39982129,-3744.54838301,-0.9842529296875,0.1904296875,290.0,86.0,4.90459867,60.0,30.23679417122041,0.6353240152477764,1.7789072426937738,31.200647904713996,36.36363636363637,2.2754432198253625,8.141379310344828,3294,6,0.01912568306010929,0.697632058287796
BkiUdKc5qYVBYjNqW4wB,stackexchange,1.1565642356872559,-0.02783203125,-1.0556640625,-0.5396321614583334,0.4482218424479167,-0.22347005208333334,-1572.26940653,-1670.13106542,-1583.01728017,-0.4217529296875,0.3125,224.0,13.0,4.64098759,60.26785714285714,31.782945736434115,2.6515151515151514,3.4090909090909087,13.368667576176696,30.303030303030305,0.0,4.714285714285714,1548,3,0.0,0.6821705426356589
BkiUeDQ25V5ha7jY9aeE,stackexchange,2.4616031646728516,-0.0009765625,-0.9837239583333334,-0.429931640625,-0.224609375,-0.3056640625,-2522.30446824,-2608.14997403,-2377.29001959,-0.6322021484375,0.2373046875,342.0,34.0,4.87758907,51.461988304093566,29.93934142114385,1.076555023923445,3.050239234449761,24.395790753303988,37.28813559322034,6.7680533172817,4.888888888888889,2308,0,0.023830155979202773,0.7006065857885615
BkiUcNbxK7kjXLSrEcbB,stackexchange,1.6871384382247925,0.2080078125,-1.255859375,-0.3058675130208333,0.024251302083333332,-0.2581380208333333,-2968.88151545,-2990.68542267,-2696.74846832,0.4139404296875,0.3740234375,258.0,42.0,4.74487555,57.36434108527132,32.84568192543654,2.2805805114029023,2.6952315134761573,31.30191304988813,33.82352941176471,2.1509109460116314,5.608527131782946,2119,4,0.011326097215667769,0.6715431807456347
BkiUeDc4uBhjBzJ8kF1H,stackexchange,1.7505053281784058,-0.0126953125,-1.5226236979166667,-0.5694529215494791,0.4112955729166667,-0.2786458333333333,-2113.25946049,-2162.05254702,-1887.4612073,-1.1228179931640625,0.28076171875,87.0,11.0,3.67309295,54.02298850574713,39.43044906900328,3.3980582524271843,3.559870550161812,25.225824615747854,31.57894736842105,14.347938086749531,7.103448275862069,913,0,0.07119386637458927,0.6056955093099672
BkiUfAPxaKgQUJVNiAgK,stackexchange,2.1746103763580322,0.10546875,-1.2281901041666667,-0.4628092447916667,0.060628255208333336,-0.34765625,-2189.9431094,-2336.79192944,-2121.96850176,1.63787841796875,0.4287109375,176.0,10.0,4.43832236,59.65909090909091,31.952191235059757,0.936768149882904,4.215456674473068,49.0315174660509,67.44186046511628,0.0,4.8522727272727275,1255,0,0.0,0.6804780876494024
BkiUbHM5qdmB6zIPxTY6,stackexchange,1.7999742031097412,0.1145477294921875,-0.9755859375,-0.19856770833333334,0.009318033854166666,-0.2732747395833333,-2853.46868193,-2853.12648135,-2717.9244531,-1.87451171875,0.01904296875,137.0,29.0,3.97348257,49.63503649635037,46.88279301745636,5.914972273567468,11.090573012939002,25.122468215520993,24.489795918367346,0.05070993914807302,7.897810218978102,1604,0,0.0006234413965087282,0.6726932668329177
BkiUd4fxaKgQMdMtQoyr,stackexchange,1.8440526723861694,0.0439453125,-0.6495768229166666,-0.20302327473958334,-0.043619791666666664,-0.15068562825520834,-8937.72184492,-8948.73735413,-8385.53288025,-1.6549072265625,0.0869140625,728.0,126.0,5.4495402,47.956403269754766,64.71466299230681,1.000741289844329,2.8169014084507045,22.87772773730344,23.01255230125523,1.568011877316387,7.412087912087912,8709,0,0.0014927086921575382,0.39717533585945575
BkiUbiE5qrqCyhFpGjZI,stackexchange,1.0385628938674927,0.138671875,-1.1075846354166667,-0.3989664713541667,0.08658854166666667,-0.175048828125,-2259.908958,-2311.07197886,-2134.88655825,0.15869140625,0.060546875,225.0,46.0,4.80169724,66.66666666666666,29.576152771308813,0.9894459102902375,0.0,36.28527515910963,39.34426229508197,0.13871868191721132,6.737777777777778,2147,0,0.0018630647414997672,0.7042384722869119
BkiUdcg5qWTBLg9oTPJq,stackexchange,1.411590337753296,0.1494140625,-1.3347981770833333,-0.4357096354166667,-0.049641927083333336,-0.3984375,-2221.53243856,-2298.88424239,-2171.7768554,1.0455322265625,0.3408203125,323.0,36.0,4.75261035,50.77399380804953,23.248818220885255,1.6722408026755853,2.6755852842809364,28.90444468130775,40.0,0.15902544519421313,5.554179566563468,2327,0,0.0034379028792436614,0.7675118177911474
BkiUcRzxK7Ehm9ic_qio,stackexchange,1.2642520666122437,0.07568359375,-0.6827799479166666,-0.320068359375,-0.0167236328125,-0.12410481770833333,-5995.96813609,-6078.32674249,-5820.55992305,0.429931640625,0.419921875,587.0,58.0,4.87639547,40.54514480408859,26.132750397456277,2.9803086748270355,8.568387440127728,26.67191204663897,23.931623931623932,1.2152256355183733,6.402044293015332,5032,0,0.00794912559618442,0.7344992050874404
BkiUfxM5qhDCyOQLSuiQ,stackexchange,2.3525142669677734,0.0924072265625,-1.2936197916666667,-0.6375325520833334,-0.42041015625,-0.26806640625,-2972.43652749,-2998.64759066,-2139.50349107,3.0843048095703125,0.2265625,144.0,12.0,4.32394422,61.80555555555556,37.108792846497764,1.6816143497757847,4.0358744394618835,14.032837562295294,32.0,6.783911110090281,6.194444444444445,1342,76,0.03576751117734724,0.6289120715350224
BkiUfj7xK3YB9raX3BP_,stackexchange,2.0061192512512207,0.033203125,-1.4964192708333333,-0.6580810546875,-0.08146158854166667,-0.4095052083333333,-1560.83539543,-1622.77753422,-1535.42633448,0.7247314453125,0.51171875,180.0,7.0,4.25225266,51.11111111111111,28.114478114478118,7.7790304396843295,2.029312288613303,46.36063675861324,50.0,3.3215165221469034,4.927777777777778,1188,0,0.027777777777777776,0.7188552188552189
BkiUdbM4dbjiU9oEeV2U,stackexchange,1.7185719013214111,0.064208984375,-1.7223307291666667,-0.7210286458333334,0.4352213541666667,-0.3671875,-994.37034384,-1029.82337579,-987.25973372,0.19677734375,0.4677734375,90.0,7.0,3.9894634,68.88888888888889,28.483920367534452,10.191082802547772,0.0,36.76466592261996,50.0,0.7479316711797246,5.233333333333333,653,0,0.006125574272588055,0.7151607963246555
BkiUbVY25YjgKDMz-ztD,stackexchange,1.6818941831588745,0.08447265625,-1.2415364583333333,-0.5452473958333334,-0.20450846354166666,-0.3448079427083333,-3247.32363305,-3415.19101662,-3109.23902821,1.269775390625,0.2001953125,501.0,48.0,5.02937489,46.30738522954092,27.94326241134752,0.982640026203734,0.3930560104814936,11.526763210240865,38.05309734513274,0.5346184485822587,6.093812375249501,4230,0,0.001182033096926714,0.7205673758865249
BkiUc3U5jDKDyKU9CyhO,stackexchange,1.4967625141143799,0.0517578125,-1.4817708333333333,-0.2767740885416667,0.7738444010416666,-0.12434895833333333,-917.10295973,-995.99752556,-926.14304818,-0.25252532958984375,0.01708984375,133.0,9.0,4.13383623,62.40601503759399,21.367521367521363,3.260869565217391,0.0,42.44560941272937,80.0,0.0,4.150375939849624,702,0,0.0,0.7863247863247863
BkiUe-XxK1yAgWay6h7E,stackexchange,1.377479076385498,0.0341796875,-1.2727864583333333,-0.4058430989583333,-0.10970052083333333,-0.4549153645833333,-2419.69419103,-2494.40900719,-2355.03751426,1.59912109375,0.466796875,277.0,8.0,4.59901354,49.81949458483754,28.02994852597098,1.5604681404421328,1.0403120936280885,26.749217628668838,30.357142857142854,0.0,5.552346570397112,2137,0,0.0,0.7197005147402902
BkiUeAPxK3YB9ohkNeEW,stackexchange,1.6909301280975342,0.307373046875,-1.380859375,-0.5563151041666666,-0.07743326822916667,-0.4606119791666667,-2736.49038899,-2802.00654785,-2516.98964646,-1.279937744140625,0.19140625,334.0,37.0,4.67352804,48.50299401197605,34.53931500241197,2.6565464895635675,3.225806451612903,19.301515225272095,36.36363636363637,15.563781288002804,4.733532934131737,2073,0,0.10805595754944525,0.6546068499758804
BkiUeBY4eIOjRt7BLPSG,stackexchange,1.5558977127075195,0.079345703125,-1.330078125,-0.4795735677083333,-0.15315755208333334,-0.33612060546875,-1822.12854995,-1911.67631911,-1677.7354982,2.8585968017578125,0.4384765625,196.0,25.0,4.54762734,59.693877551020414,37.43356112376613,1.0477299185098952,2.0954598370197903,28.44649599420582,31.48148148148148,18.351841984781032,4.38265306122449,1317,0,0.026575550493545937,0.6256643887623387
BkiUd-s4eIOjRq_Tx29H,stackexchange,1.757301688194275,-0.00048828125,-1.3440755208333333,-0.5123697916666666,-0.16064453125,-0.4228515625,-3404.67699924,-3665.58809619,-3224.07255999,2.2142333984375,0.33203125,700.0,52.0,5.13817562,42.714285714285715,26.665022200296008,1.4634146341463417,1.1382113821138211,44.25730144328151,62.16216216216216,5.329537625959962,4.392857142857143,4054,0,0.025160335471139616,0.7333497779970399
BkiUdVjxK7FjYCv2R-hl,stackexchange,1.7692718505859375,0.021484375,-1.64697265625,-0.21223958333333334,0.6695556640625,-0.061848958333333336,-1039.62487525,-1083.75624229,-1016.82212703,-0.4273223876953125,0.50390625,109.0,9.0,4.10647049,64.22018348623854,31.978319783197833,3.187250996015936,0.0,27.69243497357819,39.130434782608695,0.0,4.605504587155964,738,0,0.0,0.6802168021680217
BkiUcoXxK7Tt6AlxDQXR,stackexchange,1.1991641521453857,0.29034423828125,-1.0852864583333333,-0.48419189453125,0.06937662760416667,-0.26171875,-4457.60340905,-4498.73744572,-4273.72964821,-0.86322021484375,0.259765625,277.0,54.0,4.80228329,60.0,38.296746892356516,2.703844528939586,2.5348542458808616,21.762326982259154,22.429906542056074,1.0061450713867175,8.545126353790614,3781,0,0.008463369478973817,0.6170325310764349
BkiUb5Y5qoTDtpmP3_V9,stackexchange,1.4183244705200195,0.08740234375,-1.7669270833333333,-0.4925944010416667,0.516845703125,-0.35888671875,-1437.24927966,-1515.9450358,-1467.67766554,1.0147705078125,0.1474609375,227.0,17.0,4.52024295,54.18502202643172,20.371747211895908,2.6143790849673203,2.6143790849673203,44.563768205799384,78.57142857142857,0.0,4.71806167400881,1345,0,0.0,0.7962825278810409
BkiUdnQ25YjgKOD-EAY2,stackexchange,1.3899543285369873,0.013671875,-1.1282552083333333,-0.2501627604166667,-0.23046875,-0.130859375,-4090.54076081,-4109.83981447,-3807.16252824,1.38568115234375,0.3974609375,373.0,43.0,4.75724243,46.38069705093834,29.417571569595253,1.8223234624145785,5.466970387243736,27.079757573072587,32.45614035087719,2.371629464252804,5.884718498659518,3039,17,0.016452780519907863,0.7058242843040474
BkiUdDQ5qhDBUi61Tr5P,stackexchange,1.2331279516220093,0.2896728515625,-1.0275065104166667,-0.4014892578125,-0.14713541666666666,-0.24723307291666666,-6471.57919302,-6549.28588326,-6087.02713711,-0.73974609375,0.21142578125,650.0,51.0,4.94024341,36.40625,38.73364561460184,0.9441384736428009,0.8392341987936008,20.86617436359269,23.03921568627451,0.33894455428586323,5.866153846153846,6191,3,0.0016152479405588758,0.49135842351801
BkiUcUbxK0iCl4WD3nMR,stackexchange,1.1069674491882324,0.082275390625,-2.2057291666666665,-0.8601888020833334,-0.201904296875,-0.1435546875,-1016.9215731,-1012.09911644,-816.5714173,2.966693878173828,0.09375,31.0,4.0,3.28295071,90.625,40.821917808219176,0.0,0.0,37.34485080137254,50.0,2.404312015503876,7.290322580645161,365,13,0.024657534246575342,0.5917808219178082
BkiUdSbxaJiQoZ1WkXz_,stackexchange,1.9637173414230347,-0.046875,-1.2584635416666667,-0.3291015625,-0.2880859375,0.07356770833333333,-4127.78526915,-4175.19648211,-3216.02769273,4.6583251953125,0.095703125,359.0,19.0,4.64386471,44.01114206128134,33.2641196013289,1.8450184501845017,1.8450184501845017,24.050975310953397,61.111111111111114,1.0678046746468182,4.52924791086351,2408,111,0.007890365448504983,0.667358803986711
BkiUeFE4dbghYS8bBDJZ,stackexchange,2.8380179405212402,0.135009765625,-1.2408854166666667,-0.321044921875,-0.3736979166666667,-0.3666178385416667,-4479.86880456,-4628.73076575,-4149.59969632,0.75439453125,0.419921875,712.0,36.0,4.84903272,34.12921348314607,31.82649594983016,0.6412540078375489,0.5343783398646241,40.85689635701545,40.78947368421053,32.15158151985017,3.942415730337079,3827,2,0.05173765351450222,0.6817350405016984
BkiUfJDxK0iCl4YJouiL,stackexchange,2.281740188598633,0.09619140625,-1.5703125,-0.5662816365559896,0.4405924479166667,-0.3357340494791667,-1676.03487662,-1733.98134438,-1533.89304808,0.527099609375,0.466796875,153.0,9.0,4.08873487,50.326797385620914,46.69856459330144,3.2061068702290076,3.6641221374045805,17.884144352148827,22.22222222222222,40.10889021547851,4.281045751633987,1045,1,0.0937799043062201,0.5330143540669856
BkiUdDM5qsFAf21dCTVY,stackexchange,2.4603829383850098,0.065338134765625,-1.89453125,-0.851806640625,-0.4244181315104167,-0.3883463541666667,-5920.13427829,-5916.42403265,-4493.20851464,3.1672515869140625,0.3154296875,308.0,11.0,4.13047479,36.36363636363637,45.70240295748613,5.511811023622047,8.267716535433072,23.111455143699864,47.368421052631575,4.725475408457703,4.123376623376624,2164,62,0.04390018484288355,0.5429759704251387
BkiUbqk4eIZijWIz2pEo,stackexchange,1.7357304096221924,0.06396484375,-1.1634114583333333,-0.451171875,0.14534505208333334,-0.3111979166666667,-2933.53687153,-2973.25059775,-2833.2145439,1.02398681640625,0.2265625,265.0,53.0,4.90807956,64.90566037735849,32.27106227106226,1.2718600953895072,1.1128775834658187,28.772002010140046,37.93103448275862,2.551630990050872,7.120754716981132,2730,0,0.01391941391941392,0.6772893772893773
BkiUgELxK7IACL5k-Ake,stackexchange,2.0634379386901855,0.146240234375,-2.1637369791666665,-0.7400716145833334,0.193359375,-0.3128255208333333,-1047.38095091,-1088.52512326,-986.32304944,0.62841796875,0.44921875,109.0,12.0,3.90584651,56.88073394495413,23.272214386459794,2.7522935779816518,5.5045871559633035,43.125488247325556,35.294117647058826,0.8,5.0,709,0,0.0014104372355430183,0.767277856135402
BkiUbhk4eIZijWzOhtes,stackexchange,1.2460225820541382,0.280029296875,-1.6901041666666667,-0.6420084635416666,-0.2532552083333333,-0.4383951822916667,-2381.73703617,-2384.52590909,-2232.64641762,-0.526123046875,0.390625,183.0,24.0,4.35936679,57.377049180327866,23.797719385225577,0.939261114589856,0.0,27.26833635682145,46.15384615384615,2.6365288194363545,8.726775956284152,2017,0,0.029747149231531978,0.7620228061477442
BkiUfTnxaKgQRkwUmj2Q,stackexchange,1.428756594657898,-0.0391845703125,-1.1076253255208333,-0.2555338541666667,0.4910481770833333,-0.2605794270833333,-1879.52980143,-1876.34765681,-1743.93138794,-0.2276611328125,0.0380859375,130.0,4.0,4.06941365,55.639097744360896,33.18147304479878,9.375,6.026785714285714,22.77283067037263,22.033898305084744,0.36996336996337,6.892307692307693,1317,8,0.0030372057706909645,0.6727410782080486
BkiUd744ubnhAvmH7ePZ,stackexchange,1.4133330583572388,0.12646484375,-1.3479817708333333,-0.4378662109375,0.5841471354166666,-0.2897135416666667,-1422.98484836,-1445.09425198,-1298.03143504,-1.12353515625,0.4384765625,102.0,20.0,3.96584612,60.78431372549019,31.273176761433874,3.0716723549488054,3.4129692832764507,35.626776341001204,38.46153846153847,9.082454998826169,5.745098039215686,809,0,0.037082818294190356,0.6872682323856613
BkiUeJg4eIOjR8afhZc7,stackexchange,0.9963259696960449,0.2689208984375,-1.2359822591145833,-0.4230753580729167,0.3553873697916667,-0.2928059895833333,-1625.26667987,-1656.57473823,-1548.63873718,0.638427734375,0.3232421875,122.0,32.0,4.23579223,64.75409836065575,40.58491534120061,2.3255813953488373,2.9285099052540913,25.72093570231776,31.914893617021278,0.28211046606514184,9.51639344262295,1949,0,0.0015392508978963571,0.5941508465879939
BkiUdSTxaKgTyGYK9SRs,stackexchange,1.5071256160736084,-0.02490234375,-2.1824544270833335,-0.478515625,0.5569051106770834,-0.4353841145833333,-1314.91101111,-1378.03362613,-1348.08972514,-0.46026611328125,0.3173828125,222.0,11.0,4.42475739,51.80180180180181,21.77966101694915,2.157497303128371,3.559870550161812,37.92808801771401,50.0,0.11248593925759282,4.175675675675675,1180,0,0.003389830508474576,0.7822033898305085
BkiUf6TxK0wg0_75BXe5,stackexchange,1.7158160209655762,0.0615234375,-1.2483723958333333,-0.7913411458333334,-0.18790690104166666,-0.5685221354166666,-5306.37716637,-5389.22660972,-5204.96775744,-0.55487060546875,0.2822265625,610.0,11.0,4.56427965,40.32786885245901,49.656554092730396,12.923561859732072,9.101654846335698,10.828919525866874,10.666666666666668,28.665135913440043,4.160655737704918,3494,0,0.2229536348025186,0.503434459072696
